Column1,onset,duration,sample_rate,amplitude,phase,frequency,decay,power,d,w,z,id,onset_s,similarity,f0
1721,11000,250,44100,0.1646363332937349,0.0641406953349231,412.4257318468818,-0.1312705206340218,0.013246544776799037,(0.16429779007413872+0.010552649769608326j),(2591.3472986431157-0.824797006513501j),(0.998255415762503-0.058725802169799585j),37,0.2494331065759637,0.00039254296320939875,1
1957,11750,250,44100,0.1569721591470825,-0.0092786654419529,412.77481906038975,-0.7597945795270624,0.011777798278438056,(0.15696540204387932-0.0014564712494001403j),(2593.540678293953-4.77393013855913j),(0.9981631046985657-0.05877018875073897j),38,0.26643990929705214,0.001763259510602869,1
2039,12000,250,44100,0.1535402295744104,-2.160192586426135,411.51646851339456,-0.231863357733414,0.011480190878376257,(-0.08534675671998791-0.12763437317251913j),(2585.6342286257914-1.456840442583911j),(0.998248708146648-0.058595639810244474j),39,0.272108843537415,0.0040252288784822735,1
2124,12250,250,44100,0.1524332648780741,2.0324814915604743,412.1128617824892,-0.3474250056515824,0.011269117366720423,(-0.06790253681982833+0.13647397456958954j),(2589.3814780514676-2.1829356908568074j),(0.9982272898821963-0.05867949627987914j),40,0.2777777777777778,0.020644500078108013,1
2240,12500,250,44100,0.1500231867758481,-0.0730765781934283,412.206743405733,-0.1953412795483464,0.010974450461709107,(0.14962278912471944-0.01095342617269883j),(2589.9713536872473-1.2273654575438304j),(0.9982481349689412-0.058694120213490596j),41,0.2834467120181406,0.0010446510706365662,1
2406,12750,250,44100,0.1482109620351155,-2.1866640255844167,412.32773741593417,0.6478129954853626,0.011037033942957273,(-0.08561658452283691-0.12098053447566841j),(2590.7315814744+4.070329095033626j),(0.9983670487685337-0.05871838209456396j),42,0.2891156462585034,0.0012345427938291046,1
2442,13000,250,44100,0.1516803662419947,1.9705810448191936,412.121113263324,-0.1177919082493865,0.011249088638353407,(-0.05903703904343052+0.13971958174962493j),(2589.4333236346115-0.7401083872171913j),(0.9982598806020931-0.058682589729580466j),43,0.2947845804988662,-0.00138011044840726,1
2631,13250,250,44100,0.1510526360329498,-0.1383268421336364,412.35250218686497,0.4157786253513745,0.011369743586011838,(0.14960979450545864-0.02082806377312213j),(2590.887183119248+2.612414149847082j),(0.9983338368222564-0.05871996344176239j),44,0.30045351473922904,0.0045017062883380915,1
2823,13750,250,44100,0.150117587176758,1.9157490712073204,412.7781290235738,-0.3568727361178085,0.010925683039207053,(-0.05076259323270355+0.14127437527047365j),(2593.5614754059984-2.242297532108392j),(0.9982203798112939-0.058774033396956506j),45,0.31179138321995464,-0.0014045570948387764,1
2945,14000,250,44100,0.1472487361294973,-0.205648377337188,412.51654555925353,-1.0345871110279865,0.010264397945552676,(0.14414602714723734-0.030068474344439815j),(2591.91789802638-6.500502535008421j),(0.9981261879284975-0.058731159119725505j),46,0.31746031746031744,-0.006362320339738955,1
3066,14250,250,44100,0.142817741048138,-2.3385974159215084,413.2387924386219,-0.6096887828805949,0.009801149341574797,(-0.09919476689951867-0.10274874878967219j),(2596.455909006984-3.830787602547559j),(0.9981805648265631-0.05883743050957138j),47,0.3231292517006803,0.010973848240470537,1
3174,14500,250,44100,0.139810755911738,1.7962730784857115,413.4435774705385,-0.5553159415277309,0.009410783317671837,(-0.0312576405060931+0.1362718143219772j),(2597.7426113106526-3.489152964649637j),(0.9981865804455168-0.05886701035219015j),48,0.3287981859410431,-0.0030844945001282692,1
