Source,Target
PairId(26950),ResonanceId(53900)
SliceId(276),PairId(26951)
PairId(26951),ResonanceId(53901)
PairId(26951),ResonanceId(53902)
SliceId(276),PairId(26952)
PairId(26952),ResonanceId(53903)
PairId(26952),ResonanceId(53904)
SliceId(276),PairId(26953)
PairId(26953),ResonanceId(53905)
PairId(26953),ResonanceId(53906)
SliceId(276),PairId(26954)
PairId(26954),ResonanceId(53907)
PairId(26954),ResonanceId(53908)
SliceId(276),PairId(26955)
PairId(26955),ResonanceId(53909)
PairId(26955),ResonanceId(53910)
SliceId(277),PairId(26955)
PairId(26955),ResonanceId(53909)
PairId(26955),ResonanceId(53910)
SliceId(277),PairId(26956)
PairId(26956),ResonanceId(53911)
PairId(26956),ResonanceId(53912)
SliceId(277),PairId(26957)
PairId(26957),ResonanceId(53913)
PairId(26957),ResonanceId(53914)
SliceId(277),PairId(26958)
PairId(26958),ResonanceId(53915)
PairId(26958),ResonanceId(53916)
SliceId(277),PairId(26959)
PairId(26959),ResonanceId(53917)
PairId(26959),ResonanceId(53918)
SliceId(277),PairId(26960)
PairId(26960),ResonanceId(53919)
PairId(26960),ResonanceId(53920)
SliceId(277),PairId(26961)
PairId(26961),ResonanceId(53921)
PairId(26961),ResonanceId(53922)
SliceId(277),PairId(26962)
PairId(26962),ResonanceId(53923)
PairId(26962),ResonanceId(53924)
SliceId(277),PairId(26963)
PairId(26963),ResonanceId(53925)
PairId(26963),ResonanceId(53926)
SliceId(277),PairId(26964)
PairId(26964),ResonanceId(53927)
PairId(26964),ResonanceId(53928)
SliceId(277),PairId(26965)
PairId(26965),ResonanceId(53929)
PairId(26965),ResonanceId(53930)
SliceId(277),PairId(26966)
PairId(26966),ResonanceId(53931)
PairId(26966),ResonanceId(53932)
SliceId(277),PairId(26967)
PairId(26967),ResonanceId(53933)
PairId(26967),ResonanceId(53934)
SliceId(277),PairId(26968)
PairId(26968),ResonanceId(53935)
PairId(26968),ResonanceId(53936)
SliceId(277),PairId(26969)
PairId(26969),ResonanceId(53937)
PairId(26969),ResonanceId(53938)
SliceId(277),PairId(26970)
PairId(26970),ResonanceId(53939)
PairId(26970),ResonanceId(53940)
SliceId(277),PairId(26971)
PairId(26971),ResonanceId(53941)
PairId(26971),ResonanceId(53942)
SliceId(277),PairId(26972)
PairId(26972),ResonanceId(53943)
PairId(26972),ResonanceId(53944)
SliceId(277),PairId(26973)
PairId(26973),ResonanceId(53945)
PairId(26973),ResonanceId(53946)
SliceId(277),PairId(26974)
PairId(26974),ResonanceId(53947)
PairId(26974),ResonanceId(53948)
SliceId(277),PairId(26975)
PairId(26975),ResonanceId(53949)
PairId(26975),ResonanceId(53950)
SliceId(277),PairId(26976)
PairId(26976),ResonanceId(53951)
PairId(26976),ResonanceId(53952)
SliceId(277),PairId(26977)
PairId(26977),ResonanceId(53953)
PairId(26977),ResonanceId(53954)
SliceId(277),PairId(26978)
PairId(26978),ResonanceId(53955)
PairId(26978),ResonanceId(53956)
SliceId(277),PairId(26979)
PairId(26979),ResonanceId(53957)
PairId(26979),ResonanceId(53958)
SliceId(277),PairId(26980)
PairId(26980),ResonanceId(53959)
PairId(26980),ResonanceId(53960)
SliceId(277),PairId(26981)
PairId(26981),ResonanceId(53961)
PairId(26981),ResonanceId(53962)
SliceId(277),PairId(26982)
PairId(26982),ResonanceId(53963)
PairId(26982),ResonanceId(53964)
SliceId(277),PairId(26983)
PairId(26983),ResonanceId(53965)
PairId(26983),ResonanceId(53966)
SliceId(277),PairId(26984)
PairId(26984),ResonanceId(53967)
PairId(26984),ResonanceId(53968)
SliceId(277),PairId(26985)
PairId(26985),ResonanceId(53969)
PairId(26985),ResonanceId(53970)
SliceId(277),PairId(26986)
PairId(26986),ResonanceId(53971)
PairId(26986),ResonanceId(53972)
SliceId(277),PairId(26987)
PairId(26987),ResonanceId(53973)
PairId(26987),ResonanceId(53974)
SliceId(277),PairId(26988)
PairId(26988),ResonanceId(53975)
PairId(26988),ResonanceId(53976)
SliceId(277),PairId(26989)
PairId(26989),ResonanceId(53977)
PairId(26989),ResonanceId(53978)
SliceId(277),PairId(26990)
PairId(26990),ResonanceId(53979)
PairId(26990),ResonanceId(53980)
SliceId(277),PairId(26991)
PairId(26991),ResonanceId(53981)
PairId(26991),ResonanceId(53982)
SliceId(277),PairId(26992)
PairId(26992),ResonanceId(53983)
PairId(26992),ResonanceId(53984)
SliceId(277),PairId(26993)
PairId(26993),ResonanceId(53985)
PairId(26993),ResonanceId(53986)
SliceId(277),PairId(26994)
PairId(26994),ResonanceId(53987)
PairId(26994),ResonanceId(53988)
SliceId(277),PairId(26995)
PairId(26995),ResonanceId(53989)
PairId(26995),ResonanceId(53990)
SliceId(277),PairId(26996)
PairId(26996),ResonanceId(53991)
PairId(26996),ResonanceId(53992)
SliceId(277),PairId(26997)
PairId(26997),ResonanceId(53993)
PairId(26997),ResonanceId(53994)
SliceId(277),PairId(26998)
PairId(26998),ResonanceId(53995)
PairId(26998),ResonanceId(53996)
SliceId(277),PairId(26999)
PairId(26999),ResonanceId(53997)
PairId(26999),ResonanceId(53998)
SliceId(277),PairId(27000)
PairId(27000),ResonanceId(53999)
PairId(27000),ResonanceId(54000)
SliceId(277),PairId(27001)
PairId(27001),ResonanceId(54001)
PairId(27001),ResonanceId(54002)
SliceId(277),PairId(27002)
PairId(27002),ResonanceId(54003)
PairId(27002),ResonanceId(54004)
SliceId(277),PairId(27003)
PairId(27003),ResonanceId(54005)
PairId(27003),ResonanceId(54006)
SliceId(277),PairId(27004)
PairId(27004),ResonanceId(54007)
PairId(27004),ResonanceId(54008)
SliceId(277),PairId(27005)
PairId(27005),ResonanceId(54009)
PairId(27005),ResonanceId(54010)
SliceId(277),PairId(27006)
PairId(27006),ResonanceId(54011)
PairId(27006),ResonanceId(54012)
SliceId(277),PairId(27007)
PairId(27007),ResonanceId(54013)
PairId(27007),ResonanceId(54014)
SliceId(277),PairId(27008)
PairId(27008),ResonanceId(54015)
PairId(27008),ResonanceId(54016)
SliceId(277),PairId(27009)
PairId(27009),ResonanceId(54017)
PairId(27009),ResonanceId(54018)
SliceId(277),PairId(27010)
PairId(27010),ResonanceId(54019)
PairId(27010),ResonanceId(54020)
SliceId(277),PairId(27011)
PairId(27011),ResonanceId(54021)
PairId(27011),ResonanceId(54022)
SliceId(277),PairId(27012)
PairId(27012),ResonanceId(54023)
PairId(27012),ResonanceId(54024)
SliceId(277),PairId(27013)
PairId(27013),ResonanceId(54025)
PairId(27013),ResonanceId(54026)
SliceId(277),PairId(27014)
PairId(27014),ResonanceId(54027)
PairId(27014),ResonanceId(54028)
SliceId(277),PairId(27015)
PairId(27015),ResonanceId(54029)
PairId(27015),ResonanceId(54030)
SliceId(277),PairId(27016)
PairId(27016),ResonanceId(54031)
PairId(27016),ResonanceId(54032)
SliceId(277),PairId(27017)
PairId(27017),ResonanceId(54033)
PairId(27017),ResonanceId(54034)
SliceId(277),PairId(27018)
PairId(27018),ResonanceId(54035)
PairId(27018),ResonanceId(54036)
SliceId(277),PairId(27019)
PairId(27019),ResonanceId(54037)
PairId(27019),ResonanceId(54038)
SliceId(277),PairId(27020)
PairId(27020),ResonanceId(54039)
PairId(27020),ResonanceId(54040)
SliceId(277),PairId(27021)
PairId(27021),ResonanceId(54041)
PairId(27021),ResonanceId(54042)
SliceId(277),PairId(27022)
PairId(27022),ResonanceId(54043)
PairId(27022),ResonanceId(54044)
SliceId(277),PairId(27023)
PairId(27023),ResonanceId(54045)
PairId(27023),ResonanceId(54046)
SliceId(277),PairId(27024)
PairId(27024),ResonanceId(54047)
PairId(27024),ResonanceId(54048)
SliceId(277),PairId(27025)
PairId(27025),ResonanceId(54049)
PairId(27025),ResonanceId(54050)
SliceId(277),PairId(27026)
PairId(27026),ResonanceId(54051)
PairId(27026),ResonanceId(54052)
SliceId(277),PairId(27027)
PairId(27027),ResonanceId(54053)
PairId(27027),ResonanceId(54054)
SliceId(277),PairId(27028)
PairId(27028),ResonanceId(54055)
PairId(27028),ResonanceId(54056)
SliceId(277),PairId(27029)
PairId(27029),ResonanceId(54057)
PairId(27029),ResonanceId(54058)
SliceId(277),PairId(27030)
PairId(27030),ResonanceId(54059)
PairId(27030),ResonanceId(54060)
SliceId(277),PairId(27031)
PairId(27031),ResonanceId(54061)
PairId(27031),ResonanceId(54062)
SliceId(277),PairId(27032)
PairId(27032),ResonanceId(54063)
PairId(27032),ResonanceId(54064)
SliceId(277),PairId(27033)
PairId(27033),ResonanceId(54065)
PairId(27033),ResonanceId(54066)
SliceId(277),PairId(27034)
PairId(27034),ResonanceId(54067)
PairId(27034),ResonanceId(54068)
SliceId(277),PairId(27035)
PairId(27035),ResonanceId(54069)
PairId(27035),ResonanceId(54070)
SliceId(277),PairId(27036)
PairId(27036),ResonanceId(54071)
PairId(27036),ResonanceId(54072)
SliceId(277),PairId(27037)
PairId(27037),ResonanceId(54073)
PairId(27037),ResonanceId(54074)
SliceId(277),PairId(27038)
PairId(27038),ResonanceId(54075)
PairId(27038),ResonanceId(54076)
SliceId(277),PairId(27039)
PairId(27039),ResonanceId(54077)
PairId(27039),ResonanceId(54078)
SliceId(277),PairId(27040)
PairId(27040),ResonanceId(54079)
PairId(27040),ResonanceId(54080)
SliceId(277),PairId(27041)
PairId(27041),ResonanceId(54081)
PairId(27041),ResonanceId(54082)
SliceId(277),PairId(27042)
PairId(27042),ResonanceId(54083)
PairId(27042),ResonanceId(54084)
SliceId(277),PairId(27043)
PairId(27043),ResonanceId(54085)
PairId(27043),ResonanceId(54086)
SliceId(277),PairId(27044)
PairId(27044),ResonanceId(54087)
PairId(27044),ResonanceId(54088)
SliceId(277),PairId(27045)
PairId(27045),ResonanceId(54089)
PairId(27045),ResonanceId(54090)
SliceId(277),PairId(27046)
PairId(27046),ResonanceId(54091)
PairId(27046),ResonanceId(54092)
SliceId(277),PairId(27047)
PairId(27047),ResonanceId(54093)
PairId(27047),ResonanceId(54094)
SliceId(277),PairId(27048)
PairId(27048),ResonanceId(54095)
PairId(27048),ResonanceId(54096)
SliceId(277),PairId(27049)
PairId(27049),ResonanceId(54097)
PairId(27049),ResonanceId(54098)
SliceId(277),PairId(27050)
PairId(27050),ResonanceId(54099)
PairId(27050),ResonanceId(54100)
SliceId(277),PairId(27051)
PairId(27051),ResonanceId(54101)
PairId(27051),ResonanceId(54102)
SliceId(277),PairId(27052)
PairId(27052),ResonanceId(54103)
PairId(27052),ResonanceId(54104)
SliceId(277),PairId(27053)
PairId(27053),ResonanceId(54105)
PairId(27053),ResonanceId(54106)
SliceId(277),PairId(27054)
PairId(27054),ResonanceId(54107)
PairId(27054),ResonanceId(54108)
SliceId(277),PairId(27055)
PairId(27055),ResonanceId(54109)
PairId(27055),ResonanceId(54110)
SliceId(277),PairId(27056)
PairId(27056),ResonanceId(54111)
PairId(27056),ResonanceId(54112)
SliceId(277),PairId(27057)
PairId(27057),ResonanceId(54113)
PairId(27057),ResonanceId(54114)
SliceId(277),PairId(27058)
PairId(27058),ResonanceId(54115)
PairId(27058),ResonanceId(54116)
SliceId(277),PairId(27059)
PairId(27059),ResonanceId(54117)
PairId(27059),ResonanceId(54118)
SliceId(277),PairId(27060)
PairId(27060),ResonanceId(54119)
PairId(27060),ResonanceId(54120)
SliceId(277),PairId(27061)
PairId(27061),ResonanceId(54121)
PairId(27061),ResonanceId(54122)
SliceId(278),PairId(27061)
PairId(27061),ResonanceId(54121)
PairId(27061),ResonanceId(54122)
SliceId(278),PairId(27062)
PairId(27062),ResonanceId(54123)
PairId(27062),ResonanceId(54124)
SliceId(278),PairId(27063)
PairId(27063),ResonanceId(54125)
PairId(27063),ResonanceId(54126)
SliceId(278),PairId(27064)
PairId(27064),ResonanceId(54127)
PairId(27064),ResonanceId(54128)
SliceId(278),PairId(27065)
PairId(27065),ResonanceId(54129)
PairId(27065),ResonanceId(54130)
SliceId(278),PairId(27066)
PairId(27066),ResonanceId(54131)
PairId(27066),ResonanceId(54132)
SliceId(278),PairId(27067)
PairId(27067),ResonanceId(54133)
PairId(27067),ResonanceId(54134)
SliceId(278),PairId(27068)
PairId(27068),ResonanceId(54135)
PairId(27068),ResonanceId(54136)
SliceId(278),PairId(27069)
PairId(27069),ResonanceId(54137)
PairId(27069),ResonanceId(54138)
SliceId(278),PairId(27070)
PairId(27070),ResonanceId(54139)
PairId(27070),ResonanceId(54140)
SliceId(278),PairId(27071)
PairId(27071),ResonanceId(54141)
PairId(27071),ResonanceId(54142)
SliceId(278),PairId(27072)
PairId(27072),ResonanceId(54143)
PairId(27072),ResonanceId(54144)
SliceId(278),PairId(27073)
PairId(27073),ResonanceId(54145)
PairId(27073),ResonanceId(54146)
SliceId(278),PairId(27074)
PairId(27074),ResonanceId(54147)
PairId(27074),ResonanceId(54148)
SliceId(278),PairId(27075)
PairId(27075),ResonanceId(54149)
PairId(27075),ResonanceId(54150)
SliceId(278),PairId(27076)
PairId(27076),ResonanceId(54151)
PairId(27076),ResonanceId(54152)
SliceId(278),PairId(27077)
PairId(27077),ResonanceId(54153)
PairId(27077),ResonanceId(54154)
SliceId(278),PairId(27078)
PairId(27078),ResonanceId(54155)
PairId(27078),ResonanceId(54156)
SliceId(278),PairId(27079)
PairId(27079),ResonanceId(54157)
PairId(27079),ResonanceId(54158)
SliceId(278),PairId(27080)
PairId(27080),ResonanceId(54159)
PairId(27080),ResonanceId(54160)
SliceId(278),PairId(27081)
PairId(27081),ResonanceId(54161)
PairId(27081),ResonanceId(54162)
SliceId(278),PairId(27082)
PairId(27082),ResonanceId(54163)
PairId(27082),ResonanceId(54164)
SliceId(278),PairId(27083)
PairId(27083),ResonanceId(54165)
PairId(27083),ResonanceId(54166)
SliceId(278),PairId(27084)
PairId(27084),ResonanceId(54167)
PairId(27084),ResonanceId(54168)
SliceId(278),PairId(27085)
PairId(27085),ResonanceId(54169)
PairId(27085),ResonanceId(54170)
SliceId(278),PairId(27086)
PairId(27086),ResonanceId(54171)
PairId(27086),ResonanceId(54172)
SliceId(278),PairId(27087)
PairId(27087),ResonanceId(54173)
PairId(27087),ResonanceId(54174)
SliceId(278),PairId(27088)
PairId(27088),ResonanceId(54175)
PairId(27088),ResonanceId(54176)
SliceId(278),PairId(27089)
PairId(27089),ResonanceId(54177)
PairId(27089),ResonanceId(54178)
SliceId(278),PairId(27090)
PairId(27090),ResonanceId(54179)
PairId(27090),ResonanceId(54180)
SliceId(278),PairId(27091)
PairId(27091),ResonanceId(54181)
PairId(27091),ResonanceId(54182)
SliceId(278),PairId(27092)
PairId(27092),ResonanceId(54183)
PairId(27092),ResonanceId(54184)
SliceId(278),PairId(27093)
PairId(27093),ResonanceId(54185)
PairId(27093),ResonanceId(54186)
SliceId(278),PairId(27094)
PairId(27094),ResonanceId(54187)
PairId(27094),ResonanceId(54188)
SliceId(278),PairId(27095)
PairId(27095),ResonanceId(54189)
PairId(27095),ResonanceId(54190)
SliceId(278),PairId(27096)
PairId(27096),ResonanceId(54191)
PairId(27096),ResonanceId(54192)
SliceId(278),PairId(27097)
PairId(27097),ResonanceId(54193)
PairId(27097),ResonanceId(54194)
SliceId(278),PairId(27098)
PairId(27098),ResonanceId(54195)
PairId(27098),ResonanceId(54196)
SliceId(278),PairId(27099)
PairId(27099),ResonanceId(54197)
PairId(27099),ResonanceId(54198)
SliceId(278),PairId(27100)
PairId(27100),ResonanceId(54199)
PairId(27100),ResonanceId(54200)
SliceId(278),PairId(27101)
PairId(27101),ResonanceId(54201)
PairId(27101),ResonanceId(54202)
SliceId(278),PairId(27102)
PairId(27102),ResonanceId(54203)
PairId(27102),ResonanceId(54204)
SliceId(278),PairId(27103)
PairId(27103),ResonanceId(54205)
PairId(27103),ResonanceId(54206)
SliceId(278),PairId(27104)
PairId(27104),ResonanceId(54207)
PairId(27104),ResonanceId(54208)
SliceId(278),PairId(27105)
PairId(27105),ResonanceId(54209)
PairId(27105),ResonanceId(54210)
SliceId(278),PairId(27106)
PairId(27106),ResonanceId(54211)
PairId(27106),ResonanceId(54212)
SliceId(278),PairId(27107)
PairId(27107),ResonanceId(54213)
PairId(27107),ResonanceId(54214)
SliceId(278),PairId(27108)
PairId(27108),ResonanceId(54215)
PairId(27108),ResonanceId(54216)
SliceId(278),PairId(27109)
PairId(27109),ResonanceId(54217)
PairId(27109),ResonanceId(54218)
SliceId(278),PairId(27110)
PairId(27110),ResonanceId(54219)
PairId(27110),ResonanceId(54220)
SliceId(278),PairId(27111)
PairId(27111),ResonanceId(54221)
PairId(27111),ResonanceId(54222)
SliceId(278),PairId(27112)
PairId(27112),ResonanceId(54223)
PairId(27112),ResonanceId(54224)
SliceId(278),PairId(27113)
PairId(27113),ResonanceId(54225)
PairId(27113),ResonanceId(54226)
SliceId(278),PairId(27114)
PairId(27114),ResonanceId(54227)
PairId(27114),ResonanceId(54228)
SliceId(278),PairId(27115)
PairId(27115),ResonanceId(54229)
PairId(27115),ResonanceId(54230)
SliceId(278),PairId(27116)
PairId(27116),ResonanceId(54231)
PairId(27116),ResonanceId(54232)
SliceId(278),PairId(27117)
PairId(27117),ResonanceId(54233)
PairId(27117),ResonanceId(54234)
SliceId(278),PairId(27118)
PairId(27118),ResonanceId(54235)
PairId(27118),ResonanceId(54236)
SliceId(278),PairId(27119)
PairId(27119),ResonanceId(54237)
PairId(27119),ResonanceId(54238)
SliceId(278),PairId(27120)
PairId(27120),ResonanceId(54239)
PairId(27120),ResonanceId(54240)
SliceId(278),PairId(27121)
PairId(27121),ResonanceId(54241)
PairId(27121),ResonanceId(54242)
SliceId(278),PairId(27122)
PairId(27122),ResonanceId(54243)
PairId(27122),ResonanceId(54244)
SliceId(278),PairId(27123)
PairId(27123),ResonanceId(54245)
PairId(27123),ResonanceId(54246)
SliceId(278),PairId(27124)
PairId(27124),ResonanceId(54247)
PairId(27124),ResonanceId(54248)
SliceId(278),PairId(27125)
PairId(27125),ResonanceId(54249)
PairId(27125),ResonanceId(54250)
SliceId(278),PairId(27126)
PairId(27126),ResonanceId(54251)
PairId(27126),ResonanceId(54252)
SliceId(278),PairId(27127)
PairId(27127),ResonanceId(54253)
PairId(27127),ResonanceId(54254)
SliceId(278),PairId(27128)
PairId(27128),ResonanceId(54255)
PairId(27128),ResonanceId(54256)
SliceId(278),PairId(27129)
PairId(27129),ResonanceId(54257)
PairId(27129),ResonanceId(54258)
SliceId(278),PairId(27130)
PairId(27130),ResonanceId(54259)
PairId(27130),ResonanceId(54260)
SliceId(278),PairId(27131)
PairId(27131),ResonanceId(54261)
PairId(27131),ResonanceId(54262)
SliceId(278),PairId(27132)
PairId(27132),ResonanceId(54263)
PairId(27132),ResonanceId(54264)
SliceId(278),PairId(27133)
PairId(27133),ResonanceId(54265)
PairId(27133),ResonanceId(54266)
SliceId(278),PairId(27134)
PairId(27134),ResonanceId(54267)
PairId(27134),ResonanceId(54268)
SliceId(278),PairId(27135)
PairId(27135),ResonanceId(54269)
PairId(27135),ResonanceId(54270)
SliceId(278),PairId(27136)
PairId(27136),ResonanceId(54271)
PairId(27136),ResonanceId(54272)
SliceId(278),PairId(27137)
PairId(27137),ResonanceId(54273)
PairId(27137),ResonanceId(54274)
SliceId(278),PairId(27138)
PairId(27138),ResonanceId(54275)
PairId(27138),ResonanceId(54276)
SliceId(278),PairId(27139)
PairId(27139),ResonanceId(54277)
PairId(27139),ResonanceId(54278)
SliceId(278),PairId(27140)
PairId(27140),ResonanceId(54279)
PairId(27140),ResonanceId(54280)
SliceId(278),PairId(27141)
PairId(27141),ResonanceId(54281)
PairId(27141),ResonanceId(54282)
SliceId(278),PairId(27142)
PairId(27142),ResonanceId(54283)
PairId(27142),ResonanceId(54284)
SliceId(278),PairId(27143)
PairId(27143),ResonanceId(54285)
PairId(27143),ResonanceId(54286)
SliceId(278),PairId(27144)
PairId(27144),ResonanceId(54287)
PairId(27144),ResonanceId(54288)
SliceId(278),PairId(27145)
PairId(27145),ResonanceId(54289)
PairId(27145),ResonanceId(54290)
SliceId(278),PairId(27146)
PairId(27146),ResonanceId(54291)
PairId(27146),ResonanceId(54292)
SliceId(278),PairId(27147)
PairId(27147),ResonanceId(54293)
PairId(27147),ResonanceId(54294)
SliceId(278),PairId(27148)
PairId(27148),ResonanceId(54295)
PairId(27148),ResonanceId(54296)
SliceId(278),PairId(27149)
PairId(27149),ResonanceId(54297)
PairId(27149),ResonanceId(54298)
SliceId(278),PairId(27150)
PairId(27150),ResonanceId(54299)
PairId(27150),ResonanceId(54300)
SliceId(278),PairId(27151)
PairId(27151),ResonanceId(54301)
PairId(27151),ResonanceId(54302)
SliceId(278),PairId(27152)
PairId(27152),ResonanceId(54303)
PairId(27152),ResonanceId(54304)
SliceId(278),PairId(27153)
PairId(27153),ResonanceId(54305)
PairId(27153),ResonanceId(54306)
SliceId(278),PairId(27154)
PairId(27154),ResonanceId(54307)
PairId(27154),ResonanceId(54308)
SliceId(278),PairId(27155)
PairId(27155),ResonanceId(54309)
PairId(27155),ResonanceId(54310)
SliceId(278),PairId(27156)
PairId(27156),ResonanceId(54311)
PairId(27156),ResonanceId(54312)
SliceId(278),PairId(27157)
PairId(27157),ResonanceId(54313)
PairId(27157),ResonanceId(54314)
SliceId(278),PairId(27158)
PairId(27158),ResonanceId(54315)
PairId(27158),ResonanceId(54316)
SliceId(278),PairId(27159)
PairId(27159),ResonanceId(54317)
PairId(27159),ResonanceId(54318)
SliceId(278),PairId(27160)
PairId(27160),ResonanceId(54319)
PairId(27160),ResonanceId(54320)
SliceId(279),PairId(27160)
PairId(27160),ResonanceId(54319)
PairId(27160),ResonanceId(54320)
SliceId(279),PairId(27161)
PairId(27161),ResonanceId(54321)
PairId(27161),ResonanceId(54322)
SliceId(279),PairId(27162)
PairId(27162),ResonanceId(54323)
PairId(27162),ResonanceId(54324)
SliceId(279),PairId(27163)
PairId(27163),ResonanceId(54325)
PairId(27163),ResonanceId(54326)
SliceId(279),PairId(27164)
PairId(27164),ResonanceId(54327)
PairId(27164),ResonanceId(54328)
SliceId(279),PairId(27165)
PairId(27165),ResonanceId(54329)
PairId(27165),ResonanceId(54330)
SliceId(279),PairId(27166)
PairId(27166),ResonanceId(54331)
PairId(27166),ResonanceId(54332)
SliceId(279),PairId(27167)
PairId(27167),ResonanceId(54333)
PairId(27167),ResonanceId(54334)
SliceId(279),PairId(27168)
PairId(27168),ResonanceId(54335)
PairId(27168),ResonanceId(54336)
SliceId(279),PairId(27169)
PairId(27169),ResonanceId(54337)
PairId(27169),ResonanceId(54338)
SliceId(279),PairId(27170)
PairId(27170),ResonanceId(54339)
PairId(27170),ResonanceId(54340)
SliceId(279),PairId(27171)
PairId(27171),ResonanceId(54341)
PairId(27171),ResonanceId(54342)
SliceId(279),PairId(27172)
PairId(27172),ResonanceId(54343)
PairId(27172),ResonanceId(54344)
SliceId(279),PairId(27173)
PairId(27173),ResonanceId(54345)
PairId(27173),ResonanceId(54346)
SliceId(279),PairId(27174)
PairId(27174),ResonanceId(54347)
PairId(27174),ResonanceId(54348)
SliceId(279),PairId(27175)
PairId(27175),ResonanceId(54349)
PairId(27175),ResonanceId(54350)
SliceId(279),PairId(27176)
PairId(27176),ResonanceId(54351)
PairId(27176),ResonanceId(54352)
SliceId(279),PairId(27177)
PairId(27177),ResonanceId(54353)
PairId(27177),ResonanceId(54354)
SliceId(279),PairId(27178)
PairId(27178),ResonanceId(54355)
PairId(27178),ResonanceId(54356)
SliceId(279),PairId(27179)
PairId(27179),ResonanceId(54357)
PairId(27179),ResonanceId(54358)
SliceId(279),PairId(27180)
PairId(27180),ResonanceId(54359)
PairId(27180),ResonanceId(54360)
SliceId(279),PairId(27181)
PairId(27181),ResonanceId(54361)
PairId(27181),ResonanceId(54362)
SliceId(279),PairId(27182)
PairId(27182),ResonanceId(54363)
PairId(27182),ResonanceId(54364)
SliceId(279),PairId(27183)
PairId(27183),ResonanceId(54365)
PairId(27183),ResonanceId(54366)
SliceId(279),PairId(27184)
PairId(27184),ResonanceId(54367)
PairId(27184),ResonanceId(54368)
SliceId(279),PairId(27185)
PairId(27185),ResonanceId(54369)
PairId(27185),ResonanceId(54370)
SliceId(279),PairId(27186)
PairId(27186),ResonanceId(54371)
PairId(27186),ResonanceId(54372)
SliceId(279),PairId(27187)
PairId(27187),ResonanceId(54373)
PairId(27187),ResonanceId(54374)
SliceId(279),PairId(27188)
PairId(27188),ResonanceId(54375)
PairId(27188),ResonanceId(54376)
SliceId(279),PairId(27189)
PairId(27189),ResonanceId(54377)
PairId(27189),ResonanceId(54378)
SliceId(279),PairId(27190)
PairId(27190),ResonanceId(54379)
PairId(27190),ResonanceId(54380)
SliceId(279),PairId(27191)
PairId(27191),ResonanceId(54381)
PairId(27191),ResonanceId(54382)
SliceId(279),PairId(27192)
PairId(27192),ResonanceId(54383)
PairId(27192),ResonanceId(54384)
SliceId(279),PairId(27193)
PairId(27193),ResonanceId(54385)
PairId(27193),ResonanceId(54386)
SliceId(279),PairId(27194)
PairId(27194),ResonanceId(54387)
PairId(27194),ResonanceId(54388)
SliceId(279),PairId(27195)
PairId(27195),ResonanceId(54389)
PairId(27195),ResonanceId(54390)
SliceId(279),PairId(27196)
PairId(27196),ResonanceId(54391)
PairId(27196),ResonanceId(54392)
SliceId(279),PairId(27197)
PairId(27197),ResonanceId(54393)
PairId(27197),ResonanceId(54394)
SliceId(279),PairId(27198)
PairId(27198),ResonanceId(54395)
PairId(27198),ResonanceId(54396)
SliceId(279),PairId(27199)
PairId(27199),ResonanceId(54397)
PairId(27199),ResonanceId(54398)
SliceId(279),PairId(27200)
PairId(27200),ResonanceId(54399)
PairId(27200),ResonanceId(54400)
SliceId(279),PairId(27201)
PairId(27201),ResonanceId(54401)
PairId(27201),ResonanceId(54402)
SliceId(279),PairId(27202)
PairId(27202),ResonanceId(54403)
PairId(27202),ResonanceId(54404)
SliceId(279),PairId(27203)
PairId(27203),ResonanceId(54405)
PairId(27203),ResonanceId(54406)
SliceId(279),PairId(27204)
PairId(27204),ResonanceId(54407)
PairId(27204),ResonanceId(54408)
SliceId(279),PairId(27205)
PairId(27205),ResonanceId(54409)
PairId(27205),ResonanceId(54410)
SliceId(279),PairId(27206)
PairId(27206),ResonanceId(54411)
PairId(27206),ResonanceId(54412)
SliceId(279),PairId(27207)
PairId(27207),ResonanceId(54413)
PairId(27207),ResonanceId(54414)
SliceId(279),PairId(27208)
PairId(27208),ResonanceId(54415)
PairId(27208),ResonanceId(54416)
SliceId(279),PairId(27209)
PairId(27209),ResonanceId(54417)
PairId(27209),ResonanceId(54418)
SliceId(279),PairId(27210)
PairId(27210),ResonanceId(54419)
PairId(27210),ResonanceId(54420)
SliceId(279),PairId(27211)
PairId(27211),ResonanceId(54421)
PairId(27211),ResonanceId(54422)
SliceId(279),PairId(27212)
PairId(27212),ResonanceId(54423)
PairId(27212),ResonanceId(54424)
SliceId(279),PairId(27213)
PairId(27213),ResonanceId(54425)
PairId(27213),ResonanceId(54426)
SliceId(279),PairId(27214)
PairId(27214),ResonanceId(54427)
PairId(27214),ResonanceId(54428)
SliceId(279),PairId(27215)
PairId(27215),ResonanceId(54429)
PairId(27215),ResonanceId(54430)
SliceId(279),PairId(27216)
PairId(27216),ResonanceId(54431)
PairId(27216),ResonanceId(54432)
SliceId(279),PairId(27217)
PairId(27217),ResonanceId(54433)
PairId(27217),ResonanceId(54434)
SliceId(279),PairId(27218)
PairId(27218),ResonanceId(54435)
PairId(27218),ResonanceId(54436)
SliceId(279),PairId(27219)
PairId(27219),ResonanceId(54437)
PairId(27219),ResonanceId(54438)
SliceId(279),PairId(27220)
PairId(27220),ResonanceId(54439)
PairId(27220),ResonanceId(54440)
SliceId(279),PairId(27221)
PairId(27221),ResonanceId(54441)
PairId(27221),ResonanceId(54442)
