,onset,duration,sample_rate,amplitude,phase,frequency,decay,power,d,w,z
23173,60250,250,44100,0.0019164610774093,0.0822012071008334,371.6605136800503,-37.24750494602496,1.293558825658334e-06,(0.0019099899218684528+0.00015735806171271352j),(2335.21187881331-234.03297580596296j),(0.9933129410845112-0.0526477698421179j)
23326,60500,250,44100,0.0253856917081935,-0.811428732559482,746.8011188195828,3.559307606738209,0.0007331281125154,(0.017477107361123054-0.018411519812096534j),(4692.289817152479+22.363789258390053j),(0.9948491135995488-0.10625434805951497j)
23428,60750,250,44100,0.027801050829467,-2.256230844823273,746.4908012443047,1.4601308058470936,0.0008143568954506,(-0.017598327917698508-0.021522018532743725j),(4690.340034322932+9.174272425858748j),(0.9945563120342884-0.10617860206851974j)
23527,61000,250,44100,0.0308243023380728,2.584403476475646,748.2502406983167,1.4649661899965407,0.0010012779783791,(-0.026161967321971433+0.016299971793626654j),(4701.394918449252+9.204654040501122j),(0.9945303493411773-0.10642798508445356j)
23620,61250,250,44100,0.0332474070796375,1.0969858877099112,743.5792619748302,1.254609126305286,0.001156086063799,(0.01517013541314337+0.029584743856691128j),(4672.046293563693+7.882941628654789j),(0.9945711485630897-0.10576293008150513j)
23722,61500,250,44100,0.0361465939360964,-0.259215717309889,747.8963708013104,4.218118365154298,0.0015232002811082,(0.034938983394155784-0.009265187130541442j),(4699.171488311729+26.503219335881862j),(0.9949259047852183-0.10641957851538929j)
23826,61750,250,44100,0.0402127657638201,-1.7165095487650062,745.7947363532046,2.513584623485848,0.0017702530046901,(-0.005838818401156614-0.03978661496099138j),(4685.966529626328+15.79331797463881j),(0.994716124600802-0.10609589188986429j)
23926,62000,250,44100,0.0433365426467407,-3.1391629158517724,745.5285342056793,1.020015732603542,0.0019476893585679,(-0.04333641472544507-0.00010529632949904735j),(4684.2939322042575+6.4089478641865965j),(0.9945084963759421-0.10603559832586011j)
24019,62250,250,44100,0.0449054066376378,1.7342286689003938,744.7542617130105,1.833561018628279,0.0021535555266398,(-0.007306368462043231+0.04430702568654847j),(4679.429034654568+11.520603652062437j),(0.9946354697312237-0.10593816698053567j)
24108,62500,250,44100,0.0480117583523019,0.3470035935750574,744.2257033686947,0.3849229600605379,0.0023368962459938,(0.04515006336855885+0.016327912233196j),(4676.108004631576+2.4185422870484463j),(0.9944381755816415-0.1058414163684474j)
24208,62750,250,44100,0.0487088287609963,-0.9870602166053656,745.2707973980071,0.4228008322139213,0.0024084963050999,(0.026845638209380317-0.040643101608995376j),(4682.674524081172+2.6565359768298116j),(0.9944277712963537-0.10599005969613141j)
24304,63000,250,44100,9.058413760038792e-05,-1.880589853419261,372.8077760676494,104.56015711083644,1.8629240585438477e-06,(-2.761566121359156e-05-8.627201887368896e-05j),(2342.420340990552+656.9708428751966j),(1.0135773196775142-0.05388796982974017j)
24357,63250,250,44100,0.0509330453683025,2.513005935159297,745.3771529529015,-1.1074067996824617,0.0024948808717529,(-0.04119766887508711+0.029948742707303133j),(4683.342775741022-6.958042132835609j),(0.9942093862861376-0.10598201987705495j)
24509,63500,250,44100,0.0493717232178397,1.142342003531407,747.1805964882695,0.1978083025656984,0.0024547532577063,(0.020512239664404654+0.0449089643328478j),(4694.674145664774+1.2428662203189307j),(0.9943670186170472-0.10625723359003801j)
24603,63750,250,44100,0.0420590071643043,-0.116661064486771,746.0955851212581,3.289267584059338,0.0019924602621908,(0.041773124198042126-0.0048955263641358125j),(4687.856818185445+20.667077755543726j),(0.9948215137396694-0.1061502596560917j)
24650,64000,250,44100,0.0496487435755434,-1.664688143239396,745.5170725895043,-1.0410334433408048,0.0023761649582763,(-0.004654764530769857-0.04943006075044978j),(4684.221916745911-6.541006035481518j),(0.9942166751847785-0.10600284201112929j)
24768,64250,250,44100,0.0499552942670812,-3.1089083775195734,744.0779586509924,-2.9414254278095955,0.0022523610833702,(-0.04992861397349634-0.001632461943283002j),(4675.179697192095-18.481521030177678j),(0.9939692254790491-0.10577034434583j)
24919,64500,250,44100,0.0443995216388137,1.8334859776981824,745.8672194425698,1.701336046220311,0.0020952471387959,(-0.01152961763201712+0.04287639722522131j),(4686.421954308446+10.689809648186468j),(0.9945999213416736-0.106093885895854j)
24970,64750,250,44100,0.0476370946656753,0.3840933968023468,745.237563960242,-3.0865884449771603,0.0020380237335535,(0.04416618615329423+0.017850512285620006j),(4682.4657122333-19.39360716679078j),(0.9939311800642272-0.10593237134325892j)
25060,65000,250,44100,0.0441615840390741,-1.0074291962457862,747.164766257187,-0.9735308438154346,0.0018844164617164,(0.023583875690375216-0.03733692960409488j),(4694.5746813894275-6.116874693947284j),(0.9942013246017205-0.10623725971338663j)
25159,65250,250,44100,0.042152624252351,-2.4801188172188366,745.0813434155249,-1.16348899314883,0.0017054829479765,(-0.03326211900216384-0.025893535309914492j),(4681.484149602054-7.310416946817899j),(0.9942059079979526-0.10593927161892262j)
25266,65500,250,44100,0.0400717118763929,2.420407549696836,749.3658277084946,-0.9106289371585656,0.0015549687238883,(-0.03009480780468756+0.02645835663648763j),(4708.404358360483-5.721650358247262j),(0.994176869687121-0.1065499890450104j)
25361,65750,250,44100,0.0403181037643501,0.9029428561291372,749.0710250220972,-2.842880625178265,0.0014721130551926,(0.024969084777302124+0.03165587301808001j),(4706.552058452793-17.86234577418559j),(0.9939076844775743-0.10647891367341825j)
25517,66000,250,44100,0.0307968981203795,-0.5981738906075149,746.7493844188956,4.792088234042296,0.0011296751911398,(0.025449489098354774-0.017342792118622694j),(4691.964760326206+30.10957838284272j),(0.9950246490144554-0.1062656781418108j)
25572,66250,250,44100,0.0369953079685003,-2.052100528453319,742.5568767468571,-2.850450036713965,0.0012391434701421,(-0.017126445192694482-0.03279234189175603j),(4665.622457721016-17.909905789530697j),(0.9940050084238776-0.10555629957987231j)
25721,66500,250,44100,0.0319317574126188,2.8274909219268336,743.9222771346081,5.079231300364235,0.0012276346045387,(-0.03036947362496124+0.00986570844902295j),(4674.2015213757495+31.913751478215225j),(0.9951080815182408-0.10586921016420084j)
25826,66750,250,44100,0.035275889965282,1.5325137699729323,747.0224700883243,0.3986247911924853,0.0012621537430914,(0.0013501214263016825+0.035250043758510846j),(4693.680608191961+2.504633431098154j),(0.9943978630633831-0.10623787085671621j)
25880,67000,250,44100,0.0374290560796666,0.0400072363681188,740.7441369000683,-2.933678588496827,0.0012647593606226,(0.037399105994915194+0.001497033665597551j),(4654.232677349933-18.43284620323061j),(0.9940204502492065-0.10529832409373341j)
25964,67250,250,44100,0.0346603200316576,-1.2735627578441824,741.4181370295071,-0.3230634239894834,0.0011876738774853,(0.01015118305312449-0.03314047777746858j),(4658.46754506026-2.0298673588978513j),(0.9943801245470355-0.10543298661418839j)
26069,67500,250,44100,0.0374632675091472,-2.611928693971728,742.3726624555834,-5.925239941191613,0.0011458795314713,(-0.032329934511857-0.018928067701721743j),(4664.465005192712-37.229380540008776j),(0.9935724156557745-0.10548398989864936j)
26175,67750,250,44100,0.0377391038753683,2.6000914080355777,748.1078777990514,-8.924214781016113,0.0010552969954819,(-0.03233999184101935+0.019451603765207687j),(4700.500425972301-56.07249519019533j),(0.993061482381985-0.10625042360309767j)
26281,68000,250,44100,0.0305716187308867,1.0491625275402132,738.8861058380486,-3.5807602694051943,0.000825361161016,(0.015233755571023692+0.026505783576966965j),(4642.558323880768-22.498580313259133j),(0.9939566498884582-0.1050254956562695j)
26372,68250,250,44100,0.0271363131163965,-0.2154084435901136,736.9966526138262,-3.0975861573410253,0.0006610848185451,(0.026509170460286113-0.00580029060122079j),(4630.68653914373-19.462707831528004j),(0.9940533158068761-0.10476512911560701j)
26479,68500,250,44100,0.0283273201380146,-1.4471653572358338,739.4234331414605,-11.316813300003998,0.0005517569856829,(0.00349321940651362-0.028111109625547064j),(4645.9344508987115-71.10563505067965j),(0.9928536792148623-0.10498580962457892j)
26579,68750,250,44100,0.0211608616692132,-2.697263185381316,722.2727048764408,-9.745299761961697,0.0003232994662276,(-0.019106122917325326-0.009096050442452142j),(4538.17324705651-61.23152427841845j),(0.9933296387412044-0.10258236228854405j)
26715,69000,250,44100,0.0108236265619003,2.8479445824528584,736.8476731613745,14.476338914893574,0.0002045798322646,(-0.010360313947133482+0.003132856024190556j),(4629.750473637014+90.95751997181138j),(0.9965476338943493-0.10500662234142981j)
26800,69250,250,44100,0.0158551641192047,1.7470160332523996,739.5551873358439,6.708406893724886,0.0003219766238823,(-0.0027795543159314286+0.015609622258456645j),(4646.762286917021+42.150163629234456j),(0.9954047859719297-0.10527446190523608j)
26846,69500,250,44100,0.0176273107089696,0.5135848638194364,747.8219365616627,-0.2717571825909794,0.0003077456141417,(0.015353191162708864+0.00866034664155395j),(4698.703804190824-1.7075007367761619j),(0.9942907831467742-0.10634097927166433j)
26946,69750,250,44100,0.0106725535721647,-0.8802488457362649,754.2916403440247,22.939915020839297,0.0002865962633281,(0.006797982566196752-0.008227443878897749j),(4739.354151937965+144.13573700688576j),(0.9974856771898309-0.10761274653228729j)
26990,70000,250,44100,0.0261279221519098,-2.2778882311938418,728.3182191777329,-5.494243050896492,0.0005653626958771,(-0.016973367862679094-0.019863864160188857j),(4576.1583336887325-34.52134721146638j),(0.9938426733680903-0.10350058704016081j)
27068,70250,250,44100,0.0203804040456491,3.0771965424223766,747.0308234215114,4.673782361508176,0.0004925380726686,(-0.020338161314234084+0.0013115118833262277j),(4693.733093732309+29.36624066278328j),(0.9950036154911412-0.10630378497354902j)
27130,70500,250,44100,0.0238269878840721,1.6453118616783715,743.728540090438,2.6165427445939504,0.0006238504859047,(-0.0017738381242576769+0.023760868038366145j),(4672.984235626363+16.440222928440058j),(0.9947619064361554-0.10580461173791361j)
27187,70750,250,44100,0.0237333659968835,0.6466330106278856,756.4034685832156,10.490910591876649,0.0008364016608142,(0.018942001408565626+0.014299414120163254j),(4752.623160101736+65.91633528981404j),(0.9956856556106531-0.10772163614156528j)
27216,71000,250,44100,0.0315264168790214,-1.0007300559332244,740.8702494637123,-1.70790309989577,0.0009360584779729,(0.017014423861544718-0.026540993611572746j),(4655.025065956872-10.731071663351571j),(0.9941921720429157-0.10533457901600718j)
27310,71250,250,44100,0.0275311974351935,-2.343213573773114,745.0164599617884,4.760956132094315,0.0009017432955679,(-0.019213157399549596-0.019718555093001668j),(4681.076474838857+29.913969617301554j),(0.9950464420602805-0.10601953316291665j)
27343,71500,250,44100,0.0305246105002927,2.6094621960582707,742.552522879444,-0.430965239561002,0.0009176505545799,(-0.026303914485739627+0.015487282812729871j),(4665.595101565256-2.7078344611148184j),(0.9943477845791344-0.10559207621196738j)
27394,71750,250,44100,0.033331100846909,1.3162237820634757,735.5262201023583,-12.192861224970152,0.0007437178963152,(0.008393829549968385+0.032256873827959526j),(4621.447539192476-76.61000650121215j),(0.9927878972195048-0.10442146850719938j)
27477,72000,250,44100,0.0026246441740848,1.2184865800775364,186.8125996033494,-111.88449702755752,8.778376572146675e-07,(0.0009056770515938257+0.002463433806452697j),(1173.778181023788-702.9910278247274j),(0.983836952060868-0.02619227038183226j)
27550,72250,250,44100,0.0273428903852333,-1.214260856704374,744.3063590587659,-5.841975784372964,0.0006120820683994,(0.00954348036504181-0.02562334164664999j),(4676.614779278371-36.70621641327114j),(0.9935551031788903-0.10575897476631754j)
27637,72500,250,44100,0.0328764101201958,-2.9179647052402413,727.8554937035109,-6.282826617130415,0.0008721408575775,(-0.03205776458966091-0.007290958229560898j),(4573.250943787843-39.47616388831065j),(0.9937378379006834-0.1034234448391001j)
27734,72750,250,44100,0.0253265338249692,2.063871949255633,735.0582686490532,-0.4820748082720757,0.0006305875764865,(-0.011987995183438939+0.022309668017905463j),(4618.507313496596-3.0289653522965225j),(0.9944527221937276-0.10452953990549477j)
27867,73000,250,44100,0.0005725364939028,-2.263053216034453,638.8136434098451,131.70589264384463,0.0004072177846002,(-0.0003654364042124773-0.0004407428630469393j),(4013.784498298598+827.5325295287765j),(1.0147246209211052-0.0926115578771577j)
27960,73250,250,44100,0.0032585182619172,-1.1446899284131389,759.1737781643773,53.19173853793491,0.0001202029321542,(0.001346838468526724-0.0029671480251152035j),(4770.02952855843+334.2135500448908j),(1.0017188535678245-0.1087743837587054j)
28036,73500,250,44100,0.0106935520888183,-2.3804882148971465,747.5250227728086,24.327640303409325,0.0003062778477819,(-0.0077429304920239896-0.007375573446990895j),(4696.838239835197+152.8550721127314j),(0.9977862210206803-0.10667212988474507j)
28091,73750,250,44100,0.0228348072153958,2.899887992207918,729.841809852915,-7.435697771798117,0.0004052253141971,(-0.022171030453978363+0.005465695671463815j),(4585.731336233193-46.71986698838992j),(0.9935453195671714-0.10368763783779808j)
28206,74000,250,44100,0.0182606710825544,-2.3996162178829485,655.0116502265474,1.3715174977849744,0.0003502172205846,(-0.013460569379959937-0.012339577802847477j),(4115.559576734897+8.617498590622262j),(0.9958431128777641-0.0932061541700091j)
28235,74250,250,44100,0.0161534282717739,0.3403775646588642,729.3286602856971,-3.2322937828576976,0.000233178056768,(0.015226684856427372+0.005392709264774982j),(4582.507122412064-20.30910080493941j),(0.9941480983960211-0.10367706995386654j)
28357,74500,250,44100,0.0145582566145637,0.5720334758906289,654.1329104892285,18.290349383903106,0.0004348306314382,(0.012240609917099863+0.007881009104986833j),(4110.03829212854+114.9216545121212j),(0.9982582029144915-0.09330612055880823j)
28422,74750,250,44100,1.25992970457414e-12,-0.8349475508487124,361.4453998441781,623.1265328406199,6.204626711500212e-07,(8.456856848039441e-13-9.339371408108598e-13j),(2271.0284256485907+3915.2194756579406j),(1.091391969164947-0.05625341385100671j)
28468,75000,250,44100,0.0299390211577161,-2.108806639508708,614.7210629665341,-93.0467887671839,0.0001368461569918,(-0.015341604800005624-0.02570953422453667j),(3862.406350845144-584.6302160622124j),(0.9830481104683595-0.0863190386326441j)
28590,75250,250,44100,0.0221349900776973,-0.6071731045339896,684.0620727307329,17.357340824508352,0.0009658502505266,(0.018178674410705017-0.012629076862912056j),(4298.088764580554+109.05938884025929j),(0.9977186172205966-0.09754904688919727j)
28635,75500,250,44100,0.0387434669362401,0.3585487704562504,668.47257753342,-12.060409272707377,0.0010089164574613,(0.03627965630669418+0.013595689335509326j),(4200.137077410452-75.77778634084741j),(0.99375892297466-0.09493401485156393j)
28769,75750,250,44100,0.0309668104743432,2.394928591369414,677.62936060081,1.8128581501810053,0.0010233539132963,(-0.022728359892592562+0.021032475069441666j),(4257.670842240506+11.390523693218057j),(0.9956001898109406-0.09642080966034451j)
28853,76000,250,44100,0.0001643993099218,2.8271650109075064,222.49406091279104,43.39138813909401,1.8249404432283014e-07,(-0.0001563393951917485+5.084414040833424e-05j),(1397.9714144619686+272.63613241368205j),(1.0056958550829045-0.03189127400756133j)
28939,76250,250,44100,0.0313029936872355,-1.256443145182636,663.1824701531714,0.2167235955917204,0.0009874501352276,(0.009678929906770831-0.02976903978369016j),(4166.898352445471+1.3617145115410285j),(0.9955701177867192-0.09434987142134751j)
29026,76500,250,44100,0.0276012282791348,0.1976947608852138,664.4474604981795,9.074617017793344,0.0010695661176153,(0.027063610275388846+0.005421143917917913j),(4174.84652119495+57.01750031448097j),(0.9968103138520663-0.09464867676176891j)
29112,76750,250,44100,0.0362947538592103,1.723635774033621,665.5928548493895,0.8826209024807357,0.0013594336054135,(-0.0055256980528991945+0.03587165759661586j),(4182.043246153399+5.545670686276544j),(0.9956321127018236-0.09470075039979989j)
29203,77000,250,44100,0.0348360534392523,-3.087738137136543,656.549186505028,4.13683204391475,0.0014104752638526,(-0.034785547989152635-0.0018751720765849307j),(4125.220202089102+25.992482316594852j),(0.9962150931085095-0.09346111866169292j)
29292,77250,250,44100,0.0071099649290739,1.3520267834626143,672.0471710449253,42.12980737048398,0.0003199601637981,(0.0015430661516620337+0.006940500568709426j),(4222.596910841081+264.70938666453117j),(1.0014123762996983-0.09617984304186865j)
29386,77500,250,44100,0.0342282016650474,0.0254551399066663,656.0001168096088,8.596826602721235,0.0016143112553329,(0.03421711294006578+0.0008711895717565324j),(4121.770295446227+54.01545459858866j),(0.9968556437246324-0.09344254370361481j)
29427,77750,250,44100,0.0504808976801429,1.6681354788653575,659.5418800940345,-4.619033419947697,0.0021729266035058,(-0.0049060118661767155+0.05024193545398103j),(4144.0238504764375-29.022242917586844j),(0.994933198870132-0.09376883334278496j)
29521,78000,250,44100,0.0411168252371707,-3.061829563770145,661.1363957444096,-2.311633506298517,0.0015592431670447,(-0.04098609885256417-0.0032761285737709055j),(4154.042487782943-14.524421682358872j),(0.9952390006270007-0.09402576560498876j)
29611,78250,250,44100,0.0504345979323363,-1.6162009843041047,657.7302596987406,-7.430024788040221,0.001977145776696,(-0.002289178901155233-0.050382619310184035j),(4132.6411038265405-46.68422258019444j),(0.9945589695498513-0.09347458193761232j)
29689,78500,250,44100,0.0391739118000731,-0.1587744501211133,651.6012781828697,-0.2550357876899736,0.0015207942327947,(0.03868117428100568-0.006193716328859275j),(4094.131577218045-1.6024371140186149j),(0.995657518821526-0.09270078192649335j)
29844,78750,250,44100,0.0476264481301733,1.842008384125203,669.7658898614512,2.088241180873729,0.0024449546357009,(-0.012759096214158924+0.04588555355767136j),(4208.263198427531+13.120806305513161j),(0.9957466582482573-0.09530906341249012j)
29891,79000,250,44100,0.060619354995752,-2.8765892869498866,661.4198061529992,-23.473622302819585,0.0017907264480005,(-0.058503231462961464-0.015876967862037315j),(4155.823207898095-147.48911875935906j),(0.9922390159784245-0.09378276388973315j)
30028,79250,250,44100,0.0450360739543059,-1.4431315260342736,669.1279798246246,2.7794633838859863,0.0022420955441878,(0.005733916225320622-0.044669566395239564j),(4204.25509145684+17.463883495476082j),(0.9958533857474211-0.09522794063371291j)
30073,79500,250,44100,0.0513126059279134,-0.2038664678992786,667.0266854229563,-4.485664534411507,0.002255187179319,(0.050249978579345086-0.01038860817861086j),(4191.052269346219-28.184261495550942j),(0.994851541533641-0.09483158258067255j)
30201,79750,250,44100,0.0457250157357506,1.3555872244604577,664.4981549751242,1.424154700434205,0.0022000687986917,(0.00976465537695696+0.04467022016292187j),(4175.165043987644+8.948227888918941j),(0.9957236934950849-0.09455275718055481j)
30243,80000,250,44100,0.0482792666983087,2.7271031209526284,663.2001668086328,-1.1989349980724542,0.0022345035085275,(-0.04419107575219313+0.019443158611459052j),(4167.009543811053-7.53313076415223j),(0.9953690965151809-0.09433335290850094j)
30320,80250,250,44100,0.0463418523101955,-1.986519005421288,665.6675976225051,-0.054038782494004,0.0021434554283766,(-0.018715210814230547-0.04239467135995849j),(4182.512868847257-0.3395356841841998j),(0.9954982446821736-0.09469871440278066j)
30472,80500,250,44100,0.0385585950152514,-0.7508852892654969,657.3912946820387,2.4041164507318533,0.001621115061066,(0.028189615632481027-0.026307999164572576j),(4130.511323813951+15.105509159987117j),(0.9959579698304439-0.09355754454448113j)
30568,80750,250,44100,0.0384163898076416,0.9889653508837208,667.7435953071454,5.787058161461456,0.0018250164647628,(0.021111902208334046+0.032095273655141435j),(4195.556746997127+36.36115881188833j),(0.9962989815302981-0.09507224594245345j)
30617,81000,250,44100,0.048468335397681,2.108841770624091,655.0703654232738,-14.150351288032695,0.0014829707422758,(-0.02483801388940695+0.04162033880510499j),(4115.928495196276-88.90927930439678j),(0.9936424695963759-0.09300856961736j)
30762,81250,250,44100,0.0288416380260261,-2.3199482509828977,662.9187532623778,12.27469937087938,0.0013271133282761,(-0.01964167428000764-0.02111977072561167j),(4165.2413703519815+77.12421073715582j),(0.9972854982583053-0.0944746297933713j)
30791,81500,250,44100,0.043316671934634,-1.0461538922820546,666.4441869253567,-5.439657464698425,0.0015567322048874,(0.021697475294755755-0.03749071396127545j),(4187.392323344647-34.178375858282905j),(0.9947241953105521-0.09473614005978102j)
30951,81750,250,44100,0.0240130607640204,1.0757683722935485,676.371185170006,17.900023703259322,0.0011633755870685,(0.01140755460170376+0.02113042321548925j),(4249.765492859825+112.4691659304853j),(0.9979020631416229-0.09646318077529364j)
30992,82000,250,44100,0.048347150739659,1.9668684723393528,674.3891803474731,-8.07147847101468,0.0017797082264625,(-0.01865221250330422+0.04460428178297347j),(4237.312189280127-50.714594936295796j),(0.9942434372751794-0.09582613806577911j)
31115,82250,250,44100,0.0313303859882604,3.124685694062236,649.827994065002,-2.6560643864827664,0.0008946568776661,(-0.03132590827343814+0.0005296763327980788j),(4082.9897045032044-16.68854472807148j),(0.995340355069704-0.09241760550600706j)
31253,82500,250,44100,0.0411290899584101,-1.4190199345557055,670.4544911699277,6.342206031044213,0.0021364936869319,(0.006218485653749571-0.04065627229568774j),(4212.589808051455+39.84925574936276j),(0.9963409894205512-0.09546459707234448j)
31307,82750,250,44100,0.0415259324958292,-0.3027593633494966,660.0133632196423,-1.4789451452381035,0.0016370168923247,(0.03963722534806194-0.012381172656704352j),(4146.98626632384-9.292486406684631j),(0.9953721144221841-0.09387765795995506j)
31463,83000,250,44100,0.0527951481568852,1.4632574330245844,668.2572608862675,1.827490186299212,0.0029761256148052,(0.00566659507807488+0.05249016449896685j),(4198.784203016672+11.482459487570095j),(0.9957301285019311-0.09509149944935556j)
31514,83250,250,44100,0.0593782654848216,2.742776651524527,673.0031581687191,-6.093075506057763,0.002862737022684,(-0.05471834345623304+0.023058215485845385j),(4228.603555091155-38.283922495197956j),(0.9945426379871888-0.09565675769209253j)
31671,83500,250,44100,0.0432439217068079,-1.8080961288950708,653.2007862893656,13.047131741665764,0.0030788718287192,(-0.010165736067730914-0.04203206603042222j),(4104.181583051495+81.97754646007073j),(0.9975251241242613-0.09310396823950469j)
31730,83750,250,44100,0.0621713361714621,-0.4028717494300521,658.9978806854815,-3.179412351849157,0.0034603682130137,(0.05719382971821753-0.024375005302737836j),(4140.605801385504-19.976836974603916j),(0.9951445580105995-0.09371093818673652j)
31873,84000,250,44100,0.0542569418864508,1.3480266956884928,655.4538037908148,3.973506665069564,0.0034007940735784,(0.01198707615904766+0.052916214415119456j),(4118.337709513419+24.966278695945242j),(0.9962064851227657-0.09330347143668716j)
31932,84250,250,44100,0.0719433376826429,2.9540381973638903,657.4005210010042,-4.7427009304392085,0.0043951411581285,(-0.07068167893995153+0.013414324401489496j),(4130.569294485715-29.799268802482587j),(0.9949442299750757-0.09346363604159161j)
32076,84500,250,44100,0.0612827401565551,-1.5344314064810316,655.6041667008493,3.806208209010344,0.0043117054723085,(0.0022280508214759832-0.061242224246289195j),(4119.282467540493+23.91511149492012j),(0.9961807408078881-0.09332258876810647j)
32107,84750,250,44100,0.0754917597260616,0.156876623273089,661.7526607113283,-1.1532227933973274,0.0054720900423816,(0.07456472679819601+0.01179437594991009j),(4157.914594768416-7.245912511378687j),(0.9953950130279534-0.09412868433187324j)
32277,85000,250,44100,0.0649734068343144,1.7415861126704348,652.4163149061759,2.195322452138408,0.0045681213129078,(-0.011042925521731+0.06402809845356058j),(4099.252603982734+13.793617775797506j),(0.9959944051904523-0.09284880952496133j)
32384,85250,250,44100,0.0651456819114836,-2.735846418595421,657.5756087228193,7.391677257297487,0.0055803629741687,(-0.05985638091715174-0.0257132949116413j),(4131.669403086891+46.44327793846507j),(0.9966634971180718-0.09365022353350848j)
32439,85500,250,44100,0.0364954741831798,-1.897456417541904,663.9415677771259,-52.11180701583839,0.0003526255926098,(-0.011710723643063576-0.034565569395150104j),(4171.667903483017-327.42814017249384j),(0.9881650594067447-0.09375593039819405j)
32593,85750,250,44100,0.0775909586957711,0.5226787394228054,660.0422641897061,2.620210001408984,0.0066164148919384,(0.06723140613446492+0.038733640424203596j),(4147.167856474308+16.463264982577932j),(0.9959532252352096-0.09393660243045078j)
32704,86000,250,44100,0.0744310177846822,1.9110114826565017,657.259235118543,0.5423105802527958,0.0056479446700066,(-0.02483688063898567+0.07016484710015741j),(4129.681569104922+3.4074378697724024j),(0.995695574348341-0.0935139962441876j)
32756,86250,250,44100,0.0842793481765363,-2.7947319812034723,658.5254716776251,-4.243300981410707,0.0061336215903197,(-0.07926005372934922-0.02865052201762667j),(4137.637568048361-26.66144638034047j),(0.9950000311589806-0.09362976457101817j)
32868,86500,250,44100,0.0855907152681791,-1.1766016437793936,664.3323994593326,-3.571766190321464,0.0064713239864953,(0.032872377457600285-0.07902643444065773j),(4174.123571366238-22.442068847708626j),(0.9950174225418036-0.09446198019019057j)
33020,86750,250,44100,0.0791028622129195,0.4552129378396116,665.636061084369,2.1793436203247367,0.0067670305932295,(0.07104761443243728+0.03477785637062557j),(4182.314718934201+13.693219814519951j),(0.9958154913115518-0.09472437822691444j)
33120,87000,250,44100,0.0843235758930934,1.8295590709393252,664.4983752686861,0.0721567316368549,0.0071286984657328,(-0.021577111551616956+0.08151621745694147j),(4175.166428132916+0.4533741160347871j),(0.9955319056627571-0.09453457676037147j)
33226,87250,250,44100,0.0762088639646554,-2.9834542397996904,662.3429913708957,1.272046400006187,0.0060779662639558,(-0.07525794173720944-0.012001381264760393j),(4161.623751694987+7.992503250569562j),(0.9957311003283783-0.09424496454678996j)
33271,87500,250,44100,0.0908050196125975,-1.509645119803242,669.5369788717826,-5.084417582492843,0.0069223604990752,(0.005549376419503767-0.09063529118505043j),(4206.8249082605935-31.946337849884582j),(0.994732698668824-0.09517927145509893j)
33422,87750,250,44100,0.0670080174178062,-0.1897852458992406,661.2943442331735,1.971594857282542,0.0048193368605359,(0.06580487309975822-0.012640928549349041j),(4155.034907406835+12.387895838988502j),(0.9958444197012404-0.0941055733175462j)
33461,88000,250,44100,0.0775490971097522,1.4080221329383675,671.6839708647864,-1.7011906980139315,0.0056651128217212,(0.012567323615465788+0.07652401479066515j),(4220.314856805667-10.68889639847172j),(0.995183127997497-0.09552958713733142j)
33567,88250,250,44100,0.0165239676311457,-2.5908548786925967,660.215082363499,-111.29931931235537,3.497333186513897e-05,(-0.01408071171040966-0.008647257600157741j),(4148.253705084698-699.3142478024804j),(0.9799163281821892-0.09244837237274606j)
33665,88500,250,44100,0.062350028078834,-1.9162626363370008,671.0072967526357,-1.741516882432907,0.0036569566236983,(-0.021113931245410375-0.058666241645391595j),(4216.063187966453-10.942273287907641j),(0.9951866154848192-0.09543309304942463j)
33761,88750,250,44100,0.0546789722792953,-0.7415333757137803,664.8843034288044,-14.456090047732234,0.0018704067710822,(0.04032211980745515-0.03693124238030963j),(4177.591286278198-90.83029258717622j),(0.9934681723368313-0.09439372614570603j)
33927,89000,250,44100,0.0333818484758251,0.9940780650333836,664.5420204548304,1.459878235908901,0.0011741110040154,(0.01820231877998114+0.027982555256711217j),(4175.440658925227+9.172685482134062j),(0.995728170528419-0.09455946150657131j)
33980,89250,250,44100,0.0331180639154028,2.2958333516310687,680.0973413248914,-17.981174661673368,0.0006199901968364,(-0.021962679762813565+0.02478803854968784j),(4273.177622464458-112.97905244005598j),(0.9927625115871801-0.09649835821421268j)
34093,89500,250,44100,0.0123733706381666,-2.426366113553658,674.395166019569,-0.2025972478517325,0.000152005166205,(-0.009341210562688381-0.008114313660006266j),(4237.349798367094-1.272956050977027j),(0.9953586523068751-0.09593448030327643j)
34255,89750,250,44100,0.0199915786906201,-1.3513254562312822,691.0412520849588,20.844999359885637,0.0009163288586141,(0.00435243089940564-0.019512036382939506j),(4341.940241755198+130.9729937062013j),(0.9981169729135343-0.09859007247614149j)
34322,90000,250,44100,0.0495971013916266,-1.5759255167839452,644.5051814424444,-4.283981551083336,0.0021212520038113,(-0.0002543918404919014-0.04959644897815554j),(4049.54548644028-26.91704993799523j),(0.9951793082319969-0.09164148276701765j)
34475,90250,250,44100,0.0401831663750534,0.6483270764134765,658.738704307245,10.205745011491173,0.0023705753975344,(0.03202980561074147+0.024264756591883273j),(4138.9773481738+64.1245871050227j),(0.9970476372483114-0.09385300395811479j)
