Column1,onset,duration,sample_rate,amplitude,phase,frequency,decay,power,d,w,z,id,onset_s,similarity,clusterSimilarity,clusters
237400,402000,250,44100,0.0231962482062495,3.124977753376946,381.68945083131007,-4.896020314136607,0.000423045712486693,(-0.023193046560808252+0.00038538561742292726j),(2398.2255493687326-30.76260290143591j),(0.99782539828897-0.054316828761926776j),1490,9.115646258503402,3.882880993006643e-6,1,24
237543,402250,250,44100,0.0180519023347521,2.025651812894481,386.2987168090012,-7.863118942487328,0.00023245928460288793,(-0.00793078734660626+0.01621646663013674j),(2427.186421636644-49.405433408041866j),(0.9973677964549652-0.05494886405418544j),1491,9.121315192743765,1.5666067636415161e-6,1,24
237689,402500,250,44100,0.0145513125378301,1.3126856042688992,362.9027220160766,-5.548238894777943,0.0001629038518793193,(0.003714285319344786+0.014069285025903544j),(2280.1850509068904-34.86061310439108j),(0.9978744788978748-0.05164100375650836j),1492,9.126984126984127,-1.9942928696057165e-8,1,24
237937,403000,250,44100,0.0167688735755851,1.197179105395078,375.6223514497462,12.559759068609289,0.0004223734717745371,(0.006120395594048155+0.015612042748029893j),(2360.104839677292+78.91529364160145j),(1.000356801094624-0.053587380829469254j),1493,9.138321995464853,-0.00011814214133751605,1,24
238105,403500,250,44100,0.0355915321591155,-0.3962787792451626,373.064159424827,6.944859589327846,0.001523707264764718,(0.032833320998618666-0.013737910817698047j),(2344.0312451333757+43.63583973208998j),(0.9995762976081047-0.053180206101096j),1494,9.149659863945578,0.00016228267351660637,1,24
238278,403750,250,44100,0.047439147047974,-1.1158623183801737,378.357638324627,2.0425756994871045,0.0022537938678656227,(0.020844905199218243-0.04261411268435503j),(2377.291153980464+12.833881623819442j),(0.9988380159942593-0.0538964068184758j),1495,9.155328798185941,-0.0019848388966639337,1,24
238354,404000,250,44100,0.0455228987163615,-2.053406932276393,375.64535736559657,-0.0730209416970655,0.0019236328385837888,(-0.021126867426575383-0.04032356358607239j),(2360.2493901097414-0.4588041079874192j),(0.9985577367660678-0.05349429052303216j),1496,9.160997732426305,1.2654958766825732e-5,1,24
238452,404250,250,44100,0.0475589710849923,-2.837975230946576,380.05718910625006,-0.0861336723510518,0.0020985795030538943,(-0.04538368173770252-0.014218901595906289j),(2387.969746480364-0.5411938245695498j),(0.9985220485941115-0.05412185173288638j),1497,9.166666666666666,-1.8007576772563336e-6,1,24
238519,404500,250,44100,0.047590011051372,2.468447163404505,378.9924166577586,-1.745814573608012,0.0019824406816280893,(-0.03720893953747468+0.029669916925503276j),(2381.279583876513-10.969276477953855j),(0.9982941586246301-0.05395761038911597j),1498,9.17233560090703,8.555738027246303e-6,1,24
238610,404750,250,44100,0.0387222837199279,1.5730244797329491,378.1005401739778,4.384739775149708,0.0016369284862467878,(-8.627909884747868e-05+0.038722187598374376j),(2375.675758657802+27.550132531026566j),(0.9991733599216677-0.05387779518629951j),1499,9.178004535147393,6.822573389590855e-5,1,24
238751,405250,250,44100,0.047054162249908,-0.1371486909912584,380.54611964621074,6.368356903297622,0.002605072204143256,(0.04661231665561213-0.00643320456985591j),(2391.0417876652764+40.01356652567531j),(0.9994369448147589-0.05424126727751495j),1500,9.189342403628117,7.45405319293782e-5,1,24
238839,405500,250,44100,0.042372347581958,-1.1240213834427244,377.6772653725461,2.658169420284909,0.00183888983871965,(0.018307366166033862-0.038213298518565836j),(2373.0162446445474+16.701771045528222j),(0.9989308454706946-0.0538043013046802j),1501,9.19501133786848,2.907344688845912e-7,1,24
238872,405750,250,44100,0.0425415970339986,-1.7748887140840934,384.1142420937115,-15.00163574745098,0.0010369406622058339,(-0.00862226571258203-0.04165866071040634j),(2413.4609622016305-94.25805731204406j),(0.9963709593168375-0.05458290305178707j),1502,9.200680272108844,2.117171438128034e-5,1,24
238957,406000,250,44100,0.0453235486604859,-3.0494016619173308,369.00486022593225,-5.8559640092488845,0.0015644259692833616,(-0.04513107856299601-0.0041725065512370155j),(2318.5259160494343-36.794107022285054j),(0.9977854574374336-0.05250624145683792j),1503,9.206349206349206,-2.3582290458073462e-5,1,24
239073,406250,250,44100,0.0368246907535907,2.609692284554366,369.4483978184092,-4.313893155971902,0.0010871952412636085,(-0.03173716872417994+0.018676454975999145j),(2321.3127449336675-27.10499009434523j),(0.998001382066295-0.052580845962737884j),1504,9.212018140589569,-9.634535560052521e-8,1,24
239181,406500,250,44100,0.0149259066962186,-0.406000802432604,340.6408445259531,17.128683525873925,0.0004047529076671128,(0.013712543948689461-0.005894813751042812j),(2140.3095493507144+107.62269266110007j),(1.001263027456559-0.04863258504746231j),1505,9.217687074829932,0.00017423683344730095,1,25
239270,406750,250,44100,0.0431074645961839,0.7370684065998372,361.9662623905779,1.8553375385810031,0.0018483898951635479,(0.03191858249946074+0.028973394608439798j),(2274.3011015471902+11.657429562270897j),(0.9989345115511381-0.05156222475461986j),1506,9.223356009070296,1.5955664883864156e-10,1,24
239364,407000,250,44100,0.0042207947660778,2.162377892298047,328.3154298992383,45.66812063632876,0.0001259495274020058,(-0.0023538296683957823+0.0035035117167679514j),(2062.8666852632437+286.9412645886857j),(1.0054268327168123-0.04706520605805226j),1507,9.229024943310657,-0.00014406987143284497,1,25
239473,407250,250,44100,0.0337698157264336,-0.2036468986083087,378.1077579033119,6.315576936594707,0.0013390802132572015,(0.033071980557029666-0.006829682000850019j),(2375.7211089887055+39.68194021437412j),(0.9994482125852286-0.0538936466664131j),1508,9.23469387755102,0.0006640549390796356,1,24
239646,407750,250,44100,0.0514722423808807,-2.025075354461146,376.9644554766083,1.0178030583478288,0.0025568766044476716,(-0.022586770334298303-0.046251805819684494j),(2368.5375279795785+6.3950452218135245j),(0.9987028678621394-0.05369030184109866j),1509,9.246031746031745,4.631896474989515e-6,1,24
239689,408000,250,44100,0.049660968621344,-2.7034189509457147,384.28292413367046,-5.549919429726249,0.0018972877555073204,(-0.044969399881610285-0.02107047409760756j),(2414.520822716686-34.87117221688648j),(0.997712303669283-0.054680434315254135j),1510,9.251700680272108,1.4501532051953255e-5,1,24
239776,408250,250,44100,0.0425660184280935,2.605325157762425,385.2172274852307,-9.073869516961429,0.0012434960808255962,(-0.03659067384817603+0.021748299063540692j),(2420.3912238076578-57.01280362823677j),(0.9972042161884918-0.05478573136674468j),1511,9.257369614512472,-4.2999945746674e-7,1,24
239921,408500,250,44100,0.0209494332018218,-0.4433745025204472,334.80276067223895,11.02987327488199,0.000619707094024106,(0.018923815344386627-0.008987099882006085j),(2103.6277866589753+69.3027377007913j),(1.000433445334873-0.04775821501466474j),1512,9.263038548752835,1.4124540752677705e-8,1,25
240094,409000,250,44100,0.0044826332227526,1.5542525328065682,332.437187584728,27.07524600539661,5.6800847839781094e-5,(7.415637772327597e-05+0.00448201979484349j),(2088.764452592467+170.1187878893808j),(1.0027392068386838-0.04752956135968716j),1513,9.27437641723356,-3.414348553338161e-7,1,25
240190,409250,250,44100,0.0112589537214657,1.4543379516131396,331.0580189394672,11.488001368526112,0.00018231978395413242,(0.0013082375971607716+0.011182689895167516j),(2080.0988804244416+72.18124140758225j),(1.0005240879050268-0.04722752423888617j),1514,9.280045351473923,5.61330633482049e-6,1,25
240285,409500,250,44100,0.0159262192378573,2.1519719725273485,321.8828718821521,11.425017392537953,0.00036388287895900453,(-0.0087436049148109+0.01331141736653132j),(2022.449731242707+71.7855014150657j),(1.0005759916649242-0.045919150142281574j),1515,9.285714285714286,-5.9679971414798294e-5,1,25
240340,409750,250,44100,0.0276407091236735,2.973225478233009,328.7331356807846,-2.587871021750006,0.0006495732841290726,(-0.02724986115066446+0.004631832048880881j),(2065.491208092579-16.26007318073546j),(0.9985351330560641-0.046802153731538086j),1516,9.291383219954648,8.83166025489122e-6,1,25
240423,410000,250,44100,0.0371094468896921,-2.497654227599933,344.2258038420797,-4.551706370855093,0.001095285992410613,(-0.029677817513677734-0.022278648883712067j),(2162.8345130526377-28.599214591952435j),(0.9981500721092094-0.048992425700407405j),1517,9.297052154195011,-4.132141775648591e-8,1,25
240582,410250,250,44100,0.0109832905472664,-2.003791518510588,315.19211813481326,12.57406995562418,0.00018130379135524819,(-0.004608494862876547-0.009969676341010954j),(1980.410485603471+79.00521159662613j),(1.0007831374700256-0.044972671445090096j),1518,9.302721088435375,0.0001333619850410498,1,25
240633,410500,250,44100,0.0246676579861997,-1.0635127489290157,326.8450169544589,-0.6991455079338648,0.0005524789626728514,(0.011983664340234568-0.021561195224400566j),(2053.627808253119-4.392860783030668j),(0.998816430365302-0.046546058529094j),1519,9.308390022675736,2.7919307577213627e-7,1,25
240867,411000,250,44100,0.0315086531739498,0.2020571018294033,324.7259624681041,-2.57173275143393,0.0008445599388376988,(0.030867635507222893+0.0063233142440882635j),(2040.3133962393415-16.1586734378022j),(0.9985639868650019-0.04623216332787827j),1520,9.319727891156463,-5.4276130708582263e-5,1,25
240978,411250,250,44100,0.0299101116026862,1.1774441254908168,324.5599751773369,-4.113998975073426,0.0007220890129779623,(0.011464149604067279+0.027625858356632317j),(2039.2704673328146-25.849017913933228j),(0.9983456836448288-0.04619839554164082j),1521,9.325396825396826,0.0003452712570160456,1,25
241143,411500,250,44100,0.0342919068328958,2.2439347883093537,339.8015018676876,0.1615085014811451,0.0011006797936186899,(-0.021379046486967514+0.02681177438261209j),(2135.0358038926115+1.0147878434909232j),(0.9988512792620602-0.04839571365318877j),1522,9.331065759637188,-6.483712644300631e-7,1,25
241253,411750,250,44100,0.0287583175207366,2.8040866972605047,328.03870667176506,0.9060173994136672,0.0007949658724306986,(-0.027135872863658587+0.009522879320398232j),(2061.1279819462284+5.692675212045012j),(0.999036950331378-0.04672661354159977j),1523,9.33673469387755,-4.252029458018739e-8,1,25
241318,412000,250,44100,0.0192401619249278,2.8039085276450946,338.07381816943825,-25.557240328006277,0.00015916382517315944,(-0.01815356321387537+0.006374321417788391j),(2124.1804470643174-160.5808769209866j),(0.9952097244251183-0.047973729093608516j),1524,9.342403628117914,0.00011543917995723603,1,25
241442,412250,250,44100,0.0474132233030854,-1.921732801855768,334.28604852693195,-6.319928111124314,0.0016860673019580214,(-0.01629959255070278-0.044523443562569556j),(2100.381188499541-39.70927945024753j),(0.9979670046112343-0.047566836735600984j),1525,9.348072562358277,-3.3179229122210347e-6,1,25
241607,412500,250,44100,0.0241698047601516,-1.1968231671529714,321.29949862387906,4.137755146330218,0.0006319107049744396,(0.008829637021671933-0.02249926603712598j),(2018.7842889577246+25.998282340128743j),(0.9995414830458266-0.04578842057928036j),1526,9.353741496598639,-6.170250667136037e-5,1,25
241686,412750,250,44100,0.0319495863674376,-0.4749947881671562,323.5373128817834,-1.9873250596888172,0.0008860553019721416,(0.02841261076917198-0.014611626135714324j),(2032.8448906231863-12.486731615626573j),(0.9986549506719564-0.04606688754427051j),1527,9.359410430839002,-4.211492757051073e-5,1,25
241832,413000,250,44100,0.0364203086698407,0.5121422432769984,326.2487868641692,1.597732388735717,0.0013071493732851932,(0.03174746329636562+0.01784761770804147j),(2049.8815841101123+10.038848669709202j),(0.999147297880653-0.04647641741317674j),1528,9.365079365079366,-1.4208916844864562e-5,1,25
241954,413250,250,44100,0.0514534855679213,1.4741295688080247,336.9098901075907,2.201698301731573,0.0026667584835140174,(0.004966098942981846+0.05121327013945515j),(2116.867271367503+13.833678420282068j),(0.9991615246521713-0.047998147916763836j),1529,9.370748299319727,-3.1692162721696095e-11,1,25
241998,413500,250,44100,0.0040562202418808,2.8708105555450705,322.9485535715128,-116.37288554105297,1.8773218418963304e-6,(-0.003908419654203627+0.0010849785515294743j),(2029.1456067754286-731.1924045856357j),(0.9825153916511828-0.04523979454032822j),1530,9.37641723356009,0.0006685179923425737,1,25
242204,413750,250,44100,0.0400427073403569,2.9860415392783857,327.2343979464667,1.4144301939888262,0.0015696758110610941,(-0.039559243690868974+0.006203599741433665j),(2056.074361180997+8.887127012901765j),(0.9991146681854097-0.04661550556418595j),1531,9.382086167800454,1.6294917796121668e-5,1,25
242335,414000,250,44100,0.0487062445467731,-2.2925999338402527,334.7675225432403,4.661553911110967,0.0026168062828715085,(-0.032182142632867075-0.03655964925170733j),(2103.4063789645984+29.28940704291796j),(0.9995263715185766-0.047709883917742064j),1532,9.387755102040817,2.2198057383497532e-6,1,25
242445,414250,250,44100,0.0292378221082696,-1.0931908122388485,321.0782596620147,11.114896908051456,0.0012111922033207418,(0.013439280635508059-0.025966054333203523j),(2017.3942035631628+69.83695694348472j),(1.0005370397737834-0.04580242218434827j),1533,9.393424036281179,0.004369323503504179,1,25
242575,414500,250,44100,0.0461507637038036,-0.75908674450963,329.8235227848384,0.056111398814201,0.001986138466484558,(0.033480757775833994-0.031763687588191813j),(2072.342312323908+0.35255831659468234j),(0.9989040700672658-0.04697497174216996j),1534,9.399092970521542,1.8848017866558507e-6,1,25
242707,414750,250,44100,0.0423169738579404,-0.0181463551356987,330.3672164385022,0.5536429689059882,0.001699708292296915,(0.042310006766634246-0.0007678566929939894j),(2075.7584403002156+3.478641367653389j),(0.998971239039946-0.04705568540855739j),1535,9.404761904761905,1.2060741470042086e-14,1,25
242770,415000,250,44100,0.000505617150219,1.486576160312188,82.23526425141051,-14.599976600794207,1.4821298208895277e-7,(4.253283776672552e-05+0.0005038250294567816j),(516.6994040764932-91.73435846327592j),(0.9978535225790416-0.011691925503799893j),1536,9.410430839002268,-0.0005475451453886599,1,-1
242888,415250,250,44100,0.0474749765025487,1.4873345126756097,331.94295837779595,-3.512583794060922,0.0018566483357405248,(0.003957749063425681+0.04730972010346829j),(2085.6591189010924-22.070214885080713j),(0.9983820802218148-0.04725257524452477j),1537,9.41609977324263,-0.0021001039506768964,1,25
243145,415750,250,44100,0.0364197916936017,3.005186552023664,327.65563905198127,-0.0219023276826684,0.0012334581867252936,(-0.03608149203817601+0.004952490212446824j),(2058.7210971059467-0.13761638348877533j),(0.9989074286392599-0.046665918216086656j),1538,9.427437641723357,8.151834465305607e-6,1,25
243282,416000,250,44100,0.0403451057144222,-2.473953662838514,329.22366424276305,-0.3550243089525864,0.0014959265544646585,(-0.03168243190056448-0.02497901246995171j),(2068.573289945954-2.230683521702477j),(0.9988495699144948-0.0468868533071732j),1539,9.433106575963718,2.415215365339438e-11,1,25
243412,416250,250,44100,0.0049951377757755,0.8069266438220712,328.3064302405743,-85.03347711274787,3.870919691495309e-6,(0.00345524252447709+0.0036073120874170472j),(2062.810138740156-534.2810940132091j),(0.9868772622382114-0.0461956107865994j),1540,9.438775510204081,0.015389269314117871,1,25
243580,416500,250,44100,0.1117320437480797,-1.1426424065836551,344.72686966598803,0.4101987004189349,0.011789025186629823,(0.046390258499300195-0.10164641418412611j),(2165.9828024753483+2.577354447496413j),(0.9988524628878852-0.049098381209086085j),1541,9.444444444444445,1.3690619025319616e-8,1,25
243641,416750,250,44100,0.0411128137635473,-0.2247873117229296,329.5194925305761,-2.5179246062625382,0.0014405525283664074,(0.040078478564926405-0.009164006300568569j),(2070.432033897389-15.820586890654726j),(0.9985398342968876-0.046914493717079446j),1542,9.450113378684808,-0.00015009019925400102,1,25
243803,417000,250,44100,0.0364073556530996,0.7829252502538477,328.8586911360521,0.3468764896151304,0.001248879853268271,(0.025807471685908846+0.025680147017341955j),(2066.280096284352+2.1794892629558196j),(0.9989519007826965-0.046839597118754676j),1543,9.45578231292517,-2.422968550759047e-8,1,25
243916,417250,250,44100,0.0258818174709352,1.8794648206975009,331.92977721155256,5.802726865239139,0.0007713796828279176,(-0.007862645830186546+0.0246586146437276j),(2085.5762991910206+36.459608181246814j),(0.9997081083393661-0.04731345337302093j),1544,9.461451247165533,-2.8116911344082207e-5,1,25
243963,417500,250,44100,0.0339425104799102,2.0889794196688127,330.2146674290348,-4.1349799680756485,0.0009292556337703778,(-0.016811812731382117+0.029486555756204413j),(2074.799946605305-25.980845380894827j),(0.9983051553544184-0.04700256427165425j),1545,9.467120181405896,3.9777202125270415e-7,1,25
244079,417750,250,44100,0.0253589602096743,2.897230554167502,322.8600024631327,-6.736443656485031,0.00047579412207816244,(-0.024605592527477974+0.006135281516570177j),(2028.58922375232-42.326323805069876j),(0.9979838924119357-0.04593942201740595j),1546,9.47278911564626,3.283540951686839e-6,1,25
244190,418000,250,44100,0.0282904354890357,-2.2689672901965694,333.3858428313997,-11.812106626958704,0.0005044431268690878,(-0.018185592279559015-0.02167101690278838j),(2094.7250292999333-74.21765480534555j),(0.9971924858800183-0.04740173300665901j),1547,9.47845804988662,-1.183004434867932e-6,1,25
244287,418250,250,44100,0.043347820870575,-0.2903373890636772,656.072129016367,-11.841604641226514,0.0011832494977156737,(0.04153359942761039-0.012409419519633605j),(4122.2227614856665-74.40299629518402j),(0.9939560834295675-0.09318103439435028j),1548,9.484126984126984,-1.3758917058902378e-5,1,26
244408,418500,250,44100,0.0293037243456383,1.443169511353262,664.9440746911388,4.301285580419714,0.0009345470302900392,(0.003729796214854964+0.029065389739702616j),(4177.966840195489+27.025774360876564j),(0.9961259342288371-0.09465481120625664j),1549,9.489795918367347,-3.0864474626204625e-5,1,26
244449,418750,250,44100,0.0449150304695815,3.095420278334553,673.4970648794572,-3.1180437259244997,0.0016843110489987857,(-0.04486716206210792+0.0020730968563927483j),(4231.706862479182-19.591246525872307j),(0.9949575476702863-0.09576732751860374j),1550,9.495464852607709,3.7904165677589994e-9,1,26
244513,419000,250,44100,0.0097538465900426,1.1977355955275244,340.9757318626817,-3.315652874967274,7.889741553512343e-5,(0.003554958493628226+0.009082939689916867j),(2142.413708544408-20.832861427702127j),(0.9983484528221294-0.04853876759654506j),1551,9.501133786848072,3.1485340626855414e-7,1,25
244599,419250,250,44100,0.0328208695666003,-0.132604869825981,668.2432107429378,-8.721194607931656,0.000747618058398878,(0.03253273022909761-0.004339463440167843j),(4198.695923362538-54.796881821610015j),(0.994234927007785-0.09494670038285682j),1552,9.506802721088436,-3.139930066568149e-8,1,26
244675,419500,250,44100,0.0125491701411596,1.3014270420527512,316.6722162246255,-2.8448242656713045,0.00013271774021210027,(0.003339629314311321+0.012096633716648856j),(1989.710216174564-17.874558027573897j),(0.9985775248666283-0.045084562289359406j),1553,9.512471655328799,-3.5666257672484944e-7,1,25
244753,419750,250,44100,0.0118836481310053,2.638963274495541,346.08906210249745,-3.876003391593256,0.00011490705794830081,(-0.01041386591226792+0.005724726164879176j),(2174.541709977975-24.35364756063699j),(0.9982331275880201-0.04926214449532037j),1554,9.51814058956916,-2.1274209215824435e-8,1,25
244867,420000,250,44100,0.0219131621114696,2.510864236599049,1633.1032025162708,8.279619212236982,0.0006081912741523674,(-0.017697029202301047+0.012922918831922252j),(10261.09004715816+52.02238178336923j),(0.974200966066694-0.2308561342573467j),1555,9.523809523809524,-2.949873383541236e-7,1,-1
244967,420250,250,44100,0.0247289338129316,-2.9048991753193363,990.627516264348,4.4193066407935095,0.00066846557477189,(-0.02403945732050403-0.005798677371609722j),(6224.2962550799575+27.76732255335495j),(0.9906797824050765-0.14076097106745533j),1556,9.529478458049887,-0.0002220439930289463,1,-1
245055,420500,250,44100,0.0276038373101208,-0.4610115732952263,992.305700337563,0.3538321507794019,0.0007181066035989843,(0.02472207821172978-0.012279685791449935j),(6234.840596591525+2.22319297098489j),(0.9900724503077413-0.14091619247869683j),1557,9.535147392290249,2.495676058241811e-9,1,-1
245355,421250,250,44100,0.0243988745047048,2.532372995131409,388.9447267423778,9.70949344633379,0.0007975282423469254,(-0.02000939011989113+0.013961711360945026j),(2443.8117923726873+61.00654656216095j),(0.9998471695504035-0.055463549256455545j),1558,9.552154195011338,-4.6290554989521674e-8,1,27
245414,421500,250,44100,0.014712739183769,2.2089954377397945,323.49571112365385,-26.873260823226857,9.006036035203329e-5,(-0.00876511419599385+0.011816829838023454j),(2032.5834990677536-168.84967756050378j),(0.995120616704672-0.04589794161451221j),1559,9.5578231292517,-2.781176539249795e-7,1,25
245549,421750,250,44100,0.0193532527895986,-0.2868869063712573,397.0861892714404,13.7110882040325,0.0005897573620052384,(0.018562274254597326-0.005476346230400577j),(2494.9661101142465+86.14930794902034j),(1.0003523302777093-0.05665558813977746j),1560,9.563492063492063,-2.700549150180871e-5,1,27
245603,422000,250,44100,0.0298854622242565,-1.4790686435242038,388.82441766521765,-5.261080520554668,0.0006937243677403145,(0.002737481594598922-0.029759822695652895j),(2443.055868146754-33.056343826637814j),(0.9977177714694181-0.0553282726004522j),1561,9.569160997732427,2.9769953984703676e-14,1,27
245737,422250,250,44100,0.0003808376281197,2.6265856810990047,98.94974026165806,44.367922770130896,9.584930374145435e-7,(-0.00033143890825124763+0.00018757811463252058j),(621.7195541612863+278.77188045936504j),(1.0062413751732011-0.014186879566773333j),1562,9.57482993197279,-1.6677414362622776e-5,1,-1
245833,422500,250,44100,0.0247883845535342,1.7311750708968263,384.714215713415,14.637231340498875,0.0010053149404760826,(-0.00395850922683603+0.024470272035164387j),(2417.230707633647+91.96843689641109j),(1.0005826645536673-0.05489941610689175j),1563,9.580498866213151,-9.70269917534274e-5,1,27
245911,422750,250,44100,0.0279537193505237,0.9435891125603236,392.8105040217695,1.135933523712625,0.0007573318464018682,(0.01640564137985762+0.02263327984281885j),(2468.1011873753896+7.137280826123898j),(0.9985959141942364-0.055945855537975396j),1564,9.586167800453515,2.685723170454629e-6,1,27
245989,423000,250,44100,0.0225428450352432,-0.2326087822887172,398.4771046766095,4.186030042633728,0.0005506904040615509,(0.02193572876787207-0.005196505143396124j),(2503.7054893515347+26.301602459288578j),(0.9989844501283858-0.05677672523332291j),1565,9.591836734693878,-1.9794601430461385e-6,1,27
246069,423250,250,44100,0.0248571657266754,-1.842258890265167,393.33193377754407,10.783880266763948,0.0008639073636464722,(-0.006665218489397403-0.02394689020419987j),(2471.377427155599+67.75711804651512j),(0.9999653627311628-0.056097100294809805j),1566,9.59750566893424,-4.5160959928782866e-5,1,27
246144,423500,250,44100,0.0274312275261676,-3.0879069839148,390.6858466040994,4.624926525515889,0.0008288906927468373,(-0.027391706547970365-0.0014719565150700682j),(2454.751571105895+29.05927039190657j),(0.9991093350439879-0.05567123276697551j),1567,9.603174603174603,-5.311123330187759e-5,1,27
246224,423750,250,44100,0.0304686213097464,1.801358090964686,389.6723111730801,6.5164016714922885,0.0010984613963089373,(-0.006962825183857787+0.029662365886351204j),(2448.3833401774086+40.943759238000844j),(0.9993866517592613-0.05554192242408025j),1568,9.608843537414966,0.00022635359347323789,1,27
246341,424250,250,44100,0.0424394497768925,-0.5162209926624708,389.59572388731374,-1.3974470901364096,0.0015957870169148135,(0.03690919445664526-0.02094798944832019j),(2447.902128068765-8.780419024305955j),(0.9982610513005512-0.05546843953971957j),1569,9.620181405895691,1.9067482713693326e-5,1,27
246466,424500,250,44100,0.0403331513364234,-1.8089683379397308,390.4910160294356,3.232852536301233,0.0017016879192327246,(-0.009515664684907665-0.039194581543004654j),(2453.5274145017784+20.31261155636617j),(0.9989127390777693-0.05563246374939196j),1570,9.625850340136054,3.0249436754335776e-5,1,27
246551,424750,250,44100,0.0470199270511163,3.029488628470803,388.3114345411135,6.583304499473033,0.0026227329576141763,(-0.04672477928935623+0.0052600893769259825j),(2439.832700118552+41.36412210377822j),(0.9994069284508695-0.05534867582295349j),1571,9.631519274376418,0.0004339926464079865,1,27
246641,425000,250,44100,0.0575205176955162,1.8003319974102654,387.626828109079,5.100198517618492,0.00371021078005086,(-0.01308737862760952+0.05601187799581254j),(2435.531191043592+32.045492389599616j),(0.9992011620949462-0.05523951980034565j),1572,9.63718820861678,0.0009184928277772235,1,27
246684,425250,250,44100,0.0659407070676834,0.6555210510225375,388.4782723013074,-0.5694839116592654,0.003965972796769656,(0.052273204238434956+0.04019563368368388j),(2440.880972682085-3.5781729464126535j),(0.9983876373872056-0.05531603078011036j),1573,9.642857142857142,5.638182747334564e-5,1,27
246806,425500,250,44100,0.0733962114993306,-0.6815401554224036,386.60713850174136,1.9217086180716576,0.0053713261202636385,(0.056999744308738325-0.04623886905183703j),(2429.1242922848846+12.074451353748227j),(0.9987567793120106-0.05506940984846829j),1574,9.648526077097506,-6.908426599300713e-5,1,27
246896,425750,250,44100,0.0714575871734095,-2.001757585953753,388.8478610534278,5.047604879530373,0.0057146610786228515,(-0.02985100411724787-0.06492383474377858j),(2443.2031672991066+31.715036815513223j),(0.9991840498440837-0.055412932478507794j),1575,9.654195011337869,-1.827338083120791e-5,1,27
247036,426250,250,44100,0.0853908141487869,1.936984303162976,388.6552024188143,-2.0314812850630184,0.006319585907022882,(-0.030574928968872775+0.07972932245755672j),(2441.9926573968023-12.764173362118262j),(0.9981783011217522-0.055329672053841567j),1576,9.665532879818594,-3.452805817036538e-5,1,27
247152,426500,250,44100,0.0805743006587929,0.5701862481040046,390.7145767278664,1.522109456342001,0.006380346457355437,(0.06782748296513127+0.04349310843419211j),(2454.9320877974214+9.563695772007168j),(0.998667522089036-0.05565071515636103j),1577,9.671201814058957,-0.0008024179400956493,1,27
247195,426750,250,44100,0.0811150747310186,-0.6426317934757895,391.8972828127065,-0.4873741971859592,0.0060187013289465215,(0.06493434400589296-0.04861261479434222j),(2462.3632492924007-3.062262394857265j),(0.9983722525727683-0.055803018043380455j),1578,9.67687074829932,-0.0010243915417594218,1,27
247333,427000,250,44100,0.0825705372054452,-2.139309316612361,386.51768516759415,0.0867798313460664,0.00636465514162276,(-0.04445428761162209-0.06958239667716971j),(2428.5622404100927+0.5452537612731271j),(0.9984964069989578-0.05504228899354029j),1579,9.682539682539682,-4.8998593400707355e-6,1,27
247366,427250,250,44100,0.0785915124206916,2.963537928055973,390.5780509713335,-1.4407487522048286,0.005464253708038144,(-0.0773489878986087+0.013919766364153537j),(2454.074271169922-9.052491391190701j),(0.9982471196314202-0.05560781043966555j),1580,9.688208616780045,-1.3404294288244455e-5,1,27
247478,427500,250,44100,0.0679301054118178,1.6569653622819822,393.84288964021766,-1.505330403796615,0.004073114167736603,(-0.005846230581330998+0.06767806741663498j),(2474.587857524567-9.458269875585605j),(0.998211960151286-0.05607163378837487j),1581,9.693877551020408,5.509442345992592e-6,1,27
247600,427750,250,44100,0.0656893301399866,0.2067909258321484,390.3623220960654,-2.378869343140045,0.0036952542369568307,(0.06428980851031027+0.013487350219661225j),(2452.718806670503-14.946876904517486j),(0.9981154117719923-0.05556970021704857j),1582,9.699546485260772,0.00013302369798755625,1,27
247833,428250,250,44100,0.053100348736184,-2.46726619084447,388.5995352502322,-2.445652444371241,0.002409073405696189,(-0.04147815145291171-0.033154335884672426j),(2441.6428902610746-15.366487504941222j),(0.9981198397408809-0.05531849086607117j),1583,9.710884353741497,-1.5627087632861777e-5,1,27
247953,428500,250,44100,0.0572468452424388,2.485292905729257,383.0073962205544,-8.025815794460337,0.0023255917921801953,(-0.04535412828925792+0.03493142335109292j),(2406.506444474098-50.42768787788305j),(0.997370334484585-0.0544798957572641j),1584,9.71655328798186,-6.10726322711009e-5,1,27
248071,428750,250,44100,0.0407224498055789,1.3645710937069462,386.7915049974624,-5.231061167226195,0.0012893429427245269,(0.008338596968156796+0.03985957499485592j),(2430.2827011419354-32.867726666873324j),(0.9977380223032295-0.055039525740797166j),1585,9.722222222222221,-1.9038371557504793e-6,1,27
248177,429000,250,44100,0.0308274843132115,0.0854969124138882,394.6696436761277,-7.957661859919785,0.0006758605625181273,(0.030714882758150867+0.0026324449157292262j),(2479.782506335648-49.99946407775137j),(0.9972881184488105-0.05613758417998899j),1586,9.727891156462585,-5.277042785861857e-5,1,27
248316,429250,250,44100,0.0361714485706594,-1.00471100455268,383.2742497149282,-2.595786365831773,0.0011120988928943712,(0.01939991082700194-0.03052895595339338j),(2408.1831344291168-16.30980675437129j),(0.9981401730426152-0.0545600098420215j),1587,9.733560090702948,-2.0766955003518365e-5,1,27
