id,onset,duration,sample_rate,amplitude,phase,frequency,decay,power,d,w,z
218006,348750,250,44100,0.044917686123365,1.7663666613603664,346.4361473700548,-3.211045516462203,0.0018042961870885,(-0.008728675567870407+0.04406142019395201j),(2176.7225110314303-20.1755940097202j),(0.9983252675900294-0.0493161803475052j)
218213,349000,250,44100,0.0399695691194406,2.011487742171721,342.5728040577582,-0.1037569784134334,0.0015917003530341,(-0.01704961615047619+0.03615075441419125j),(2152.4484090950177-0.6519243222846346j),(0.9987943435873516-0.04878825602613211j)
218370,349250,250,44100,0.0424291299102763,2.351693450274962,349.4624300796444,-0.2856123544375793,0.0017821130222085,(-0.029866582161793526+0.030136660978216313j),(2195.737206087695-1.7945553489511668j),(0.9987200944135906-0.04976736476975947j)
218608,349500,250,44100,0.0414492477585586,2.458493247970021,348.00897444514845,2.516841937027871,0.0018810158210059,(-0.032148869792452815+0.026162765733352647j),(2186.604875000393+15.81378427922693j),(0.9991292337049273-0.04958033900150388j)
218774,349750,250,44100,0.0452473419273099,2.6326510235163454,349.0522582121944,2.5449169832869143,0.0022438348399825,(-0.039512725071258366+0.02204691608661065j),(2193.160020236715+15.990184997380135j),(0.9991258494210241-0.0497290506858682j)
218936,350000,250,44100,0.0495105533554442,2.7719723117465582,349.4476200830562,0.4809890265634373,0.0024936041974869,(-0.04616683677860895+0.017886253811784443j),(2195.644152134733+3.0221431846180007j),(0.9988292877875152-0.049770693170570604j)
219096,350250,250,44100,0.0513307425660749,2.8807563504544222,351.1108559715971,2.486786793040693,0.0028816243567948,(-0.04959446187062308+0.013237616256258942j),(2206.094571431987+15.624942240121527j),(0.9991029461383565-0.050021678345831655j)
219253,350500,250,44100,0.0560020517663597,2.9337057329703256,351.409111113811,1.8790703819543637,0.0033549292761593,(-0.05479628408988879+0.011558419095284307j),(2207.9685637593357+11.80654741505199j),(0.9990143162910198-0.05005979972694946j)
219431,350750,250,44100,0.0599389556992613,3.0061595979118825,351.27915723560506,2.968034197591856,0.0039990444056338,(-0.059390091876334+0.008092922663576156j),(2207.152039461181+18.6487088615157j),(0.9991702532833151-0.050049067241521146j)
219787,351250,250,44100,0.071423384671652,3.099129552400883,350.79990688489977,1.283224695414882,0.0053407593964769,(-0.07135900205983876+0.0030319470606708955j),(2204.140820699169+8.062738552040786j),(0.9989338508475778-0.04996884598144835j)
219861,351500,250,44100,0.0779576320503196,-3.115348423244231,351.0308526632918,-0.6584054894798702,0.0059376264592557,(-0.07793078655644954-0.0020457032008896836j),(2205.591895820717-4.136883697666304j),(0.9986559043056689-0.049987884738737595j)
220151,351750,250,44100,0.0813948583458143,-3.100827897119917,351.5418995138519,3.036870706398624,0.0073931639408674,(-0.0813272381322203-0.0033171226869544174j),(2208.802897883437+19.081221402247923j),(0.999178178457361-0.05008696180419464j)
220335,352000,250,44100,0.0911282986711256,-3.066295922039112,352.0869794881523,2.102495765747502,0.0089558342950073,(-0.09087009030049549-0.0068551810678982045j),(2212.2277363691987+13.210370503752j),(0.9990412785606645-0.050157880810409616j)
220447,352250,250,44100,0.1001210123414073,-3.0635614348421694,352.1776778996982,-2.992732653812201,0.0090315620858491,(-0.09981635500418302-0.007804638745461281j),(2212.7976112960087-18.803893838749396j),(0.9983156429177646-0.05013438263112436j)
220615,352500,250,44100,0.1004359805007636,-2.984875501428553,353.3233759352626,-5.29832543651092,0.0084085460053533,(-0.09920513556633583-0.015675689982093486j),(2219.9962443595314-33.29036053534128j),(0.9979795645032037-0.050280821801390554j)
220811,352750,250,44100,0.0804473962131619,-3.031229445143683,351.8146605257978,-2.1868547691592517,0.0059947304236659,(-0.07995796712537835-0.008860420455846093j),(2210.516705866067-13.740413754517013j),(0.998432866219574-0.05008849920780501j)
221017,353000,250,44100,0.0746522398861473,-3.0145345917676014,353.2896313556603,-3.95438965255993,0.0048595322861124,(-0.07405046652440354-0.009459668468665977j),(2219.784220912777-24.846162963827542j),(0.9981709161068253-0.0502856514211764j)
221156,353250,250,44100,0.0667719509352067,-3.007107985978107,352.232491757084,-5.395000197899417,0.0037045511919655,(-0.06616903750187073-0.008952759785098732j),(2213.142016919365-33.897785975672576j),(0.9979736213255198-0.05012502014395735j)
221362,353500,250,44100,0.0521534813472685,-2.954636115280759,351.25566049215195,-2.7085586852611967,0.0024746208863138,(-0.0512446793487345-0.009693732773564353j),(2207.0044050679503-17.01837613486681j),(0.9983626410363373-0.050005262812854764j)
221510,353750,250,44100,0.0451137759300373,-2.923819808719356,350.3970399634186,-3.091077048806824,0.001827554966708,(-0.044048236355108746-0.009747084316352978j),(2201.60953317737-19.421809896423074j),(0.9983143415978927-0.04988041150745325j)
221723,354000,250,44100,0.0400453651931323,-2.848036410078512,350.39488635567375,-2.0838505712171216,0.0014907225492419,(-0.038332260612138305-0.011587453120269665j),(2201.59600166083-13.093219291429206j),(0.9984576307399642-0.049887263768434185j)
221869,354250,250,44100,0.0370464613632211,-2.7589660354003795,352.59947342528227,-1.7007166329314802,0.0012928724756277,(-0.03436752678056759-0.01383160881906381j),(2215.4478307449926-10.685917759711014j),(0.9984964156476615-0.05020361768322349j)
222185,354750,250,44100,0.0320753787025363,-2.6966682748833426,355.09007690219994,-2.791943424143618,0.0009333467402295,(-0.02895262294147363-0.013804910130818561j),(2231.096753917172-17.542297901055843j),(0.9983233131273188-0.05055007202614536j)
222364,355000,250,44100,0.0281173602480696,-2.737299069253798,352.95286273533463,-2.039324018689196,0.0007360555172128,(-0.025850552972113815-0.011060508955543726j),(2217.668241265628-12.813450710806384j),(0.9984457171021113-0.050251467000866905j)
222530,355250,250,44100,0.0247361586227401,-2.7670878106808443,352.4074393349202,-2.185084637680404,0.0005668090172125,(-0.023021667523510436-0.009048777146460423j),(2214.241244969952-13.729291690417343j),(0.9984288841556355-0.05017283599682705j)
222691,355500,250,44100,0.0239458727945987,-2.789093038967806,348.9525565443116,-4.065525506247778,0.0004981264108663,(-0.022473504933715985-0.008267188148902146j),(2192.5335761819724-25.54445012681989j),(0.9981859928931529-0.049668057192049794j)
222832,355750,250,44100,0.0210392760403303,-2.6322072071301563,346.8248248123491,-4.003811846877271,0.0003853407865311,(-0.01836822115662622-0.010259609536550912j),(2179.164643426086-25.156691769010834j),(0.9982097808447967-0.049365888486651875j)
223089,356000,250,44100,0.0180392257488598,-2.4054348140245,344.02657645032536,1.4693280557445887,0.000342982782674,(-0.013368037222988563-0.012112359242654571j),(2161.582730431979+9.232060451281148j),(0.9990080960116174-0.04900611506658877j)
223245,356250,250,44100,0.0184411316333741,-2.071283573562943,349.32359243021483,4.613812273534621,0.0004023595691696,(-0.008849033830371974-0.016179305800570185j),(2194.864863408716+28.989437487157574j),(0.9994184790223277-0.049782347492674905j)
223395,356500,250,44100,0.0210606677763864,-1.9133962505922129,353.247646408449,3.146963876629748,0.0004969805220978,(-0.0070750586575274825-0.019836715256812798j),(2219.5204217093365+19.772957191864943j),(0.9991816490883706-0.05033057780845334j)
223477,356750,250,44100,0.0226650692828193,-1.9013271673690348,352.75548201747654,-2.844607476986988,0.0004651889230574,(-0.00735583899862171-0.02143821350349313j),(2216.428061639261-17.873195904097834j),(0.9983325811648673-0.05021762673137116j)
223617,357000,250,44100,0.0202224661924282,-1.896040268051359,349.28768065319576,-3.6891619961020417,0.0003598135481556,(-0.006461885784700597-0.019162259026779347j),(2194.639223058995-23.179688449713662j),(0.998237146999565-0.04971838357973625j)
223763,357250,250,44100,0.0175407408573767,-1.7433155618999103,352.3632945075325,-4.112299908790589,0.0002668630859428,(-0.003011126531406107-0.017280356096953213j),(2213.9638748391217-25.83834236562898j),(0.9981550870014093-0.050152783380633184j)
223892,357500,250,44100,0.0168028197794583,-1.7998736709579883,347.5225185940926,-11.050313761346876,0.0001957336695157,(-0.0038155686492789527-0.016363868382005424j),(2183.5483827444473-69.43116906501908j),(0.9972032174440935-0.04941547890806399j)
224042,357750,250,44100,0.0338066326911622,1.2954674400886468,702.7097324720335,-3.420763147746407,0.0010147833643053,(0.009190787834082078+0.0325333341805608j),(4415.255466280379-21.493288749261616j),(0.9945074435518517-0.09990328979796632j)
224146,358000,250,44100,0.0289005869727088,1.3704849989021664,700.9804115930837,-6.2720992930992026,0.0006741928339987,(0.005750478201756824+0.028322710460304292j),(4404.389822742362-39.40876212357238j),(0.9941280850233543-0.09961777598453032j)
224291,358250,250,44100,0.0070879564786049,-0.6444091828571672,345.4265184959236,-0.5928118388090158,4.9197242305733024e-05,(0.00566650101186104-0.004257921244595253j),(2170.3788257237848-3.724746635526921j),(0.9987048337488644-0.04919091952166508j)
224462,358500,250,44100,0.0069988607882328,-0.3750588465599713,350.4548561239069,1.895828451540293,5.243173216783678e-05,(0.006512342444283813-0.002563873675016418j),(2201.9728028274676+11.911841471650995j),(0.9990234983889056-0.049924094178443144j)
224507,358750,250,44100,0.0070027525487863,-0.3772840010429655,353.1701728780318,-13.151065151836407,3.189212982009402e-05,(0.006510239359372573-0.0025797919961133425j),(2219.033641161324-82.63057933577998j),(0.9968647196354691-0.05020283848897564j)
224669,359000,250,44100,0.0114900683637825,1.0462156625289836,1058.1340155223716,4.6654817883605615,0.0001565036453619,(0.005754801881732793+0.00994504531444683j),(6648.452099357101+29.31408662354102j),(0.9893148344057714-0.1502879887180474j)
224781,359250,250,44100,0.0001244550369563,-2.467325131723697,357.45385562787493,83.45621037277546,9.80687020057879e-07,(-9.721985239515075e-05-7.770042808166117e-05j),(2245.948813675757+524.3708348071114j),(1.0106493810616732-0.05151544853418955j)
224883,359500,250,44100,0.0037565918867301,2.626864898824661,352.9281322022421,18.274411245212573,2.89328887331875e-05,(-0.0032698381809056487+0.0018493622885033902j),(2217.5128547434624+114.82151223327703j),(1.0013397988584523-0.05039358808753552j)
224985,359750,250,44100,0.0072753086405252,2.6563044335713952,351.61483857539565,4.904218222292011,6.33096250939127e-05,(-0.0064353054465296705+0.0033936646305677055j),(2209.261187523248+30.814111877507553j),(0.999443526415283-0.050110675585413614j)
225084,360000,250,44100,0.0087898148655142,2.717043594712542,353.84026620248443,1.487615181355423,8.148594514426961e-05,(-0.008009495295072876+0.0036206118941721002j),(2223.2439616919637+9.34696185022969j),(0.9989412011851768-0.05040302499839737j)
225169,360250,250,44100,0.0092451594858614,2.679587352131854,352.9946315304663,0.9096439692124988,8.829170504038877e-05,(-0.00827590109534542+0.004120975003451736j),(2217.9306823454976+5.715461622120493j),(0.9988650097508163-0.0502785292210517j)
225216,360500,250,44100,0.0094325439788258,2.637899669516377,356.08314088314245,-1.154768463887661,8.542565700666536e-05,(-0.00826107927927202+0.004552741487726587j),(2237.3363589313194-7.255624245493292j),(0.9985490432200937-0.0507031474620243j)
225296,360750,250,44100,0.0085245350866401,2.795476189557949,343.6199484979176,-6.7060274263386255,5.782849529997047e-05,(-0.008019006984080024+0.002891924174772671j),(2159.027811655922-42.13521299471419j),(0.99784797219723-0.048891256519827835j)
225398,361000,250,44100,0.0069375695200031,3.1404391187132803,345.2840085039556,11.403897036659464,7.413013799122427e-05,(-0.006937564904290528+8.002726624760695e-06j),(2169.483409036125+71.65279830532756j),(1.000414321357972-0.04925475793806362j)
225434,361250,250,44100,0.0100830640902381,-2.9464501919567847,351.3447028458171,-1.9529724324338955,9.493914798717432e-05,(-0.00989168809137207-0.0019551695964438063j),(2207.5638746762156-12.270887692795428j),(0.998469488819788-0.050023313282182305j)
225499,361500,250,44100,0.0095659491378385,-2.8936279765761093,353.7954282762483,-1.291670038803863,8.743961993987174e-05,(-0.009273364648739204-0.0023477842744228693j),(2222.9622366926324-8.115802209536518j),(0.9985460395550452-0.05037669127443128j)
225592,361750,250,44100,0.021140950576669,-0.9818421140995316,701.3394154511491,0.7515712000696134,0.000459071712009,(0.011743623243929222-0.017579166771772962j),(4406.64551050858+4.722261121576724j),(0.9951183085912959-0.09976841355219881j)
225661,362000,250,44100,0.009520596800337,-3.013708908692541,360.1031548346858,0.6813635091720471,9.286860278983552e-05,(-0.009442851721626785-0.0012142136541637948j),(2262.5948515263135+4.28113318967813j),(0.9987810903887008-0.05128847854643459j)
225729,362250,250,44100,0.0091534440321335,3.034135276122225,353.0576106747322,1.8884100553573515,8.965854397803005e-05,(-0.009100647054014421+0.0009817132206806837j),(2218.326391979408+11.8652303137515j),(0.9990038604729251-0.05029450514908346j)
225793,362500,250,44100,0.0094214375539144,2.9866793631684376,351.9895036007304,0.2336559910086913,8.950336345970543e-05,(-0.009308615022305235+0.0014536753244180432j),(2211.6152773055455+1.468103889640295j),(0.9987760010053017-0.050130656365809975j)
225857,362750,250,44100,0.0094310822680729,-3.100347977401257,350.1481318160356,4.940469210551156,0.000106532273989,(-0.009423061688208568-0.0003888716592612599j),(2200.045597162896+31.041883554308153j),(0.9994591383199298-0.04990207821441083j)
225925,363000,250,44100,0.0094097643865951,3.03847789087909,348.6435696120781,0.1219014047696899,8.892769334665747e-05,(-0.009359783310276445+0.0009685670838430643j),(2190.5921540292525+0.7659291153734671j),(0.9987838824478109-0.04965372876313042j)
225984,363250,250,44100,0.009349473301379,-3.091942395816352,349.7141473375422,0.0027968841350498,8.742132498846525e-05,(-0.009337951750373295-0.0004640130611301698j),(2197.3187922640823+0.017573341303228695j),(0.9987593484631314-0.04980522899002505j)
226009,363500,250,44100,0.0103216095998453,2.931802088468508,348.9225496688789,-5.815530552269164,8.729610962534385e-05,(-0.010095303685783043+0.002149527441889056j),(2192.3450374231393-36.54005611947159j),(0.997937355022809-0.049651408390259125j)
226146,364000,250,44100,0.0105037968645806,-2.7967302695899163,352.8762826806461,0.8335972097525528,0.0001136579643311,(-0.009885354154907648-0.003550988848817243j),(2217.187074591186+5.237645740423139j),(0.9988550349176473-0.050261141924364997j)
226173,364250,250,44100,0.0101736649138766,-2.809308984790085,353.10856872860126,-5.32136845167699,8.62113617626759e-05,(-0.009617164124029411-0.003318676240811549j),(2218.6465708747605-33.435144069665846j),(0.9979778264325994-0.05025011379695009j)
226230,364500,250,44100,0.0084374779439071,-2.820241447952564,353.34688756544,-3.351895479005388,6.335969544837719e-05,(-0.008005559293053115-0.0026649680034347934j),(2220.14397228881-21.060580424888332j),(0.9982561933682119-0.05029811157463596j)
226333,365000,250,44100,0.0068957263587514,-2.733143986842926,358.87961789154866,-17.69706403586552,2.70947796658696e-05,(-0.006328470771341488-0.0027388865823645275j),(2254.907142182403-111.1939327303665j),(0.9961781232406086-0.05098069879955076j)
226378,365250,250,44100,0.0039234161928652,-2.9636951913787533,351.7508722731737,-16.110503832552016,9.17674313236678e-06,(-0.0038614965808716336-0.0006942901254907855j),(2210.1159124544083-101.22528097195124j),(0.9964546088294293-0.04998017688422153j)
226430,365500,250,44100,0.0245248373472508,1.1063277945553267,702.765147950006,-2.3302150635061505,0.0005543813344649,(0.010985844501998862+0.02192667023255042j),(4415.603651997366-14.641173049590392j),(0.9946611899879021-0.09992666687374117j)
226473,365750,250,44100,0.0226374666862199,1.2129353771742328,702.7985077051438,-2.675038321931208,0.0004667642760704,(0.007929259376717644+0.02120334274840775j),(4415.813257520699-16.807761480500503j),(0.9946118495539222-0.09992648504935912j)
226539,366000,250,44100,0.0016841654566506,1.8354506567252529,350.43239563125286,9.586282842183955,4.063255293384095e-06,(-0.00044053667220647917+0.0016255278299114355j),(2201.8316793900317+60.23239150447799j),(1.0001188923621298-0.049975625733657554j)
226582,366250,250,44100,0.0023604123426227,1.9094990131318932,349.8256902488414,14.012339986597304,9.544440646833989e-06,(-0.000784279487999427+0.0022263090782524034j),(2198.0196370454773+88.04212872299318j),(1.0007540914428867-0.049920644749049406j)
226624,366500,250,44100,0.0042005727767184,2.0506051896752124,357.28615394516066,4.392554168313036,2.0704491427320292e-05,(-0.0019390248429497726+0.003726257413401804j),(2244.895112926937+27.599231811334917j),(0.9993298558672247-0.05091452322070877j)
226664,366750,250,44100,0.0048083729736205,1.8704886369750933,357.6875019693294,7.252151601194119,3.0237855434444623e-05,(-0.0014195578993159983+0.004594051155998771j),(2247.4168569354597+45.5666123860618j),(0.9997341751473994-0.050992438511818394j)
226709,367000,250,44100,0.0061985897423403,1.6718235016301106,353.76783224870377,5.931633628931174,4.777515633782531e-05,(-0.0006251612915382499+0.006166983715999997j),(2222.788845737828+37.269553264872684j),(0.9995744168478347-0.050424632857222894j)
226748,367250,250,44100,0.0076457073669794,1.632523379082793,358.27946467973527,4.238886472784766,6.820146093723579e-05,(-0.0004716473311687288+0.007631146043451437j),(2251.13626833988+26.633709204603544j),(0.999300761426717-0.051054832864653656j)
226771,367500,250,44100,0.0085610904526514,1.453561702205018,356.0509062965651,-0.4094843625388856,7.223780547144568e-05,(0.0010013587699702895+0.008502326173011896j),(2237.1338230505535-2.572866130224125j),(0.9986553126472062-0.05070394518700683j)
226809,367750,250,44100,0.0089248973801656,1.3925327671957553,360.1528820697683,-4.998408052784687,6.706356942174525e-05,(0.0015825710004416325+0.00878346527715849j),(2262.9072969591502-31.40592403654487j),(0.9979728102778713-0.05125406171232966j)
226851,368000,250,44100,0.0076741211125267,1.1109191629049493,358.525176099015,-4.846074811485955,4.9836450558108565e-05,(0.003406066842712031+0.006876833829074703j),(2252.680118719305-30.44878605302163j),(0.9980063300134246-0.05102372905291773j)
226885,368250,250,44100,0.0064442550532774,0.915088359405601,358.84537372903657,-3.904645975075365,3.627310951729651e-05,(0.003929194688336598+0.00510782265675297j),(2254.69197976365-24.533614220331444j),(0.9981378733838173-0.0510761089035907j)
226927,368500,250,44100,0.005494973671521,0.6733935256787482,354.4607033524311,-2.3214983719715243,2.7839288920607462e-05,(0.0042954749059633335+0.003426898157656441j),(2227.142283276537-14.58640446141281j),(0.9983947591905985-0.05046393397225762j)
226979,368750,250,44100,0.004516129513018,0.6304594081219324,355.3598195220359,3.084698290976686,2.279989912791694e-05,(0.0036479341665035772+0.0026623302002585177j),(2232.7915967828453+19.381730978946692j),(0.9991575937706255-0.05063081376541589j)
227024,369000,250,44100,0.0050098380873733,0.5072550035069348,354.505457549213,5.055991580515573,3.01919536870554e-05,(0.0043790056014751146+0.0024336777937818037j),(2227.423482188192+31.76773201191914j),(0.9994444156954119-0.05052337806817504j)
227064,369250,250,44100,0.0060710056975468,0.4487346677247702,352.3729877309988,5.218229434607354,4.460848608883221e-05,(0.005469956447023271+0.002633759033646624j),(2214.0247791583843+32.78710251301696j),(0.9994828226105187-0.05022087991715925j)
227099,369500,250,44100,0.0074463406934958,0.4955923645724474,351.9563813159757,2.335539973397777,6.030743206957196e-05,(0.006550450323436188+0.0035411283913191465j),(2211.4071638526343+14.674630445183512j),(0.9990753836021146-0.05014095636542086j)
227141,369750,250,44100,0.008155312419369,0.5287644535945719,354.0596317064922,1.6144236973243604,7.046838893664556e-05,(0.007041549734446058+0.00411408531691291j),(2224.6222758036474+10.143723254590965j),(0.9989576735437232-0.050435157381442476j)
227176,370000,250,44100,0.0085871756941456,0.4792608804175234,353.5348632025623,1.9691491275288573,7.913996923053833e-05,(0.007619710050144829+0.003959748117475062j),(2221.3250580500844+12.372528865734818j),(0.9990119302261256-0.05036301360232521j)
227203,370250,250,44100,0.0099794005804583,0.4712489878311813,355.73438436518404,-3.735747355787797,8.748471114642742e-05,(0.008891665311883717+0.00453064277191387j),(2235.1450571019-23.472392897220875j),(0.9981844343508911-0.05063490685725947j)
227230,370500,250,44100,0.0072051876355921,0.708753729527915,362.99858746433387,-11.38054920369064,3.5626804897219595e-05,(0.005469988581993725+0.004689771185990723j),(2280.7873912828463-71.50609954426338j),(0.997044921291258-0.05161172795074861j)
227272,370750,250,44100,0.0067982335616475,0.2765160213863954,352.41630407817325,-11.547105247233494,3.1554341330331204e-05,(0.006539985126085505+0.001855956386688816j),(2214.2969437945117-72.5526020298738j),(0.9970979424109132-0.050107216322057835j)
227304,371000,250,44100,0.0044464206000047,0.289452656231858,347.53251757967803,-12.577652738601916,1.3081741272407974e-05,(0.004261450597466297+0.001269131576118559j),(2183.611208223764-79.02772288599064j),(0.9969861703439851-0.04940614714903068j)
227343,371250,250,44100,0.0014714940471158,0.2104415104807468,349.26473725439223,-33.930761013594264,8.198700318916185e-07,(0.0014390310964098572+0.000307382878935749j),(2194.495065432736-213.1932590620374j),(0.9939454594540311-0.049501373849575994j)
227405,371500,250,44100,0.0022384720294687,1.2199393480686984,342.4248111374063,4.476038914272535,5.898003586691864e-06,(0.0007693688890737906+0.002102100982169823j),(2151.518542152296+28.123781940521262j),(0.999447309074706-0.048799027502864814j)
227441,371750,250,44100,0.002844864061878,1.5591733020236578,346.667553742741,3.0225312595463807,9.026731553034472e-06,(3.306518096180482e-05+0.0028446719010060437j),(2178.17648015228+18.991124000472826j),(0.9992106803119826-0.04939294301372084j)
227454,372000,250,44100,0.0019503388073137,1.6847225914189832,346.8175021022697,-9.19944811835585,2.793997384965546e-06,(-0.00022171447530249026+0.001937695578452711j),(2179.118633481706-57.80183725141436j),(0.9974711782217144-0.04932831810408218j)
227490,372250,250,44100,0.0036725991061943,1.5928797089376188,356.86869990419024,-9.234222944411448,9.896362211500666e-06,(-8.109681765194112e-05+0.003671703623794582j),(2242.272171830289-58.02033392754662j),(0.9973945730074087-0.05075644717494624j)
227528,372500,250,44100,0.0026594430948105,1.4759356907054926,356.02993510156216,-4.280048661533619,6.099841985378062e-06,(0.0002518982804923171+0.002647486511924185j),(2237.002057146237-26.892338864161687j),(0.9981048954569387-0.05067300937165211j)
227550,372750,250,44100,0.0001015713692864,-1.178245993663543,87.471230895904,-32.02479842633067,4.0787972307101535e-09,(3.885572127629445e-05-9.384548994397346e-05j),(549.5979527660571-201.21774293770878j),(0.995370330058906-0.01240548342973591j)
227599,373000,250,44100,0.00207673013478,1.7534154727639366,350.0106174708487,4.558954402374224,5.092229784369583e-06,(-0.0003771462098018359+0.002042197049536553j),(2199.181569049691+28.644755317099413j),(0.999405790006705-0.04987978495575909j)
227635,373250,250,44100,0.0025086587835565,1.9743545673763176,352.1302243753638,8.86747731610475,8.76402415550556e-06,(-0.0009851333125913758+0.0023071370242657876j),(2212.499452009137+55.716003184297634j),(1.0000043558928746-0.05021240999658331j)
227661,373500,250,44100,0.0035379569070428,2.092489442312629,354.45284657090014,10.030377915331222,1.8249270928129064e-05,(-0.0017631363776723782+0.0030673260651290874j),(2227.09291766226+63.02272314306774j),(1.0001533819158943-0.05055170124913233j)
227693,373750,250,44100,0.0060826816426738,1.851791317979317,352.84995164935674,0.8527400089015589,3.814128499445994e-05,(-0.001686799111084204+0.005844118815096651j),(2217.021631842266+5.3579234947744645j),(0.9988579477353012-0.050257531754670404j)
227727,374000,250,44100,0.0065534211646693,1.9405793265106448,356.0659109004696,2.6284677497211053,4.72136808857883e-05,(-0.002368492312161821+0.006110447866463352j),(2237.228099757346+16.51514994544304j),(0.9990875505680731-0.05072803221415349j)
227757,374250,250,44100,0.0072339229653606,1.826790058840547,355.90629214271246,1.878579835860144,5.59777610673848e-05,(-0.0018316790783678102+0.006998184994885588j),(2236.2251855238565+11.803465223040295j),(0.998981966099846-0.05069989401957069j)
227776,374500,250,44100,0.0078571475216015,1.7150253426147308,354.73168305434865,-0.2070943964811184,6.12834207984133e-05,(-0.0011293038331800368+0.007775566862202039j),(2228.8448989581693-1.301212469169387j),(0.9986936227902131-0.05051769626540721j)
227798,374750,250,44100,0.0078135001182828,1.632025851321857,353.89612990001507,-1.485187291674425,5.79443565127272e-05,(-0.00047811801798098544+0.0077988580740572236j),(2223.594963655493-9.33170696945859j),(0.9985177856210496-0.050389628620015475j)
227827,375000,250,44100,0.0076852302914405,1.628026757672209,353.85865101050337,-4.751262141514887,5.013961329955491e-05,(-0.00043958898331549867+0.007672647923515267j),(2223.3594768475837-29.85306047812495j),(0.9980535155606312-0.05036085648327276j)
227872,375250,250,44100,0.0064907425205889,1.5944243907356594,353.27281950664667,-4.283955055016532,3.633028666598822e-05,(-0.00015334940958052165+0.006488930761470871j),(2219.6785889500684-26.91688345829759j),(0.9981241684185982-0.05028089951884239j)
227887,375500,250,44100,0.0055878764376195,1.5846240046695366,352.37861684188886,-4.204746445019823,2.6998049236735133e-05,(-7.726489309296733e-05+0.00558734223208132j),(2214.060147905221-26.419201083764147j),(0.9981418305009655-0.05015430180897969j)
227925,375750,250,44100,0.0049693418581557,1.619118910232782,351.6157198206513,-1.3513137616593087,2.354753243306221e-05,(-0.00024003799344748096+0.004963541101363083j),(2209.2667245504904-8.490554772647346j),(0.9985531506460836-0.05006615910159314j)
227953,376000,250,44100,0.0046565799882139,1.6765936717400711,355.97677385882656,-1.0766858482448762,2.0876218037363244e-05,(-0.0004917352614086442+0.0046305435554934785j),(2236.6680352069693-6.765016702140397j),(0.9985609203143007-0.05068857861368981j)
227979,376250,250,44100,0.0044456417522906,1.565213712786101,356.89754744536634,-3.962679321710992,1.7228838858270094e-05,(2.4818173011833665e-05+0.004445572476970609j),(2242.453426277155-24.89824849123887j),(0.9981437564611102-0.050798685471624305j)
227999,376500,250,44100,0.0042366316792696,1.419676410046272,359.6198660953066,-0.7718033728408948,1.746645449869729e-05,(0.000637805325309743+0.004188347210153181j),(2259.5582588199204-4.849383612265559j),(0.9985778514325518-0.05120910188645444j)
228033,376750,250,44100,0.0040909459383845,1.151191732532542,358.54279093624734,-1.811012038676944,1.5705288538899103e-05,(0.001666648841313605+0.0037360567863100316j),(2252.7907960057914-11.378924232540324j),(0.9984378562845897-0.05104830343545507j)
228060,377000,250,44100,0.0036926578819019,0.9476016452402006,359.9966712683842,-2.8410235682699407,1.2349425571138306e-05,(0.002155154315207309+0.0029985049792214595j),(2261.925795547071-17.850677541504613j),(0.9982807503503761-0.051247600370407764j)
228092,377250,250,44100,0.0034040546711592,0.7730604600984422,357.44024371642354,-2.11011860860344,1.0761944589858442e-05,(0.002436543416372953+0.002377150475752609j),(2245.8632875137228-13.258266237983367j),(0.9984033146298692-0.05088929312027046j)
228148,377750,250,44100,0.0010872321175893,1.8404852560066325,719.7304937341268,-2.77651036699218,1.0729361314509157e-06,(-0.0002896730174670987+0.0010479328320409133j),(4522.200063359374-17.445329143117064j),(0.9943535172700926-0.1023241134652346j)
228170,378000,250,44100,0.0009780634542966,1.2952637691449242,723.3582791534528,-5.004065064097914,8.052528894743041e-07,(0.00026609140086925515+0.0009411713377564274j),(4544.994111403685-31.44146808691069j),(0.9939849821684543-0.10280542028528884j)
228196,378250,250,44100,0.0009545427056815,1.079037398357493,699.9934960513892,-12.245313611219466,6.089866174619681e-07,(0.00045071322540822756+0.0008414329238934984j),(4398.188849511361-76.93957456382034j),(0.9932963890085943-0.0993933654045069j)
228227,378500,250,44100,0.0009307966211894,-0.7777730836949249,352.9999097782706,-2.851792216202412,7.843644792961391e-07,(0.0006631720390802354-0.0006531348992359084j),(2217.9638465545495-17.918338951972107j),(0.9983298097851764-0.050252342246797845j)
228275,378750,250,44100,0.0008772065694422,-0.6952393422179416,351.2789940779465,7.410082697698384,1.0125195333912262e-06,(0.0006736072830339742-0.000561911553285959j),(2207.1510143113783+46.55892273116416j),(0.999802814129312-0.05008072931291158j)
228304,379000,250,44100,0.0011840902191205,-0.6702563754776436,356.65500496538823,9.811819414435456,2.0265050035402952e-06,(0.0009279270238356097-0.0007355413553652244j),(2240.9294869305895+61.64947958148027j),(1.00010632876306-0.05086391739327103j)
228348,379500,250,44100,0.0025661114583988,-0.7630916707634438,352.03149085786623,8.416241761315112,9.009639368313086e-06,(0.001854535504220792-0.0017735912946646784j),(2211.87909102267+52.88080657636635j),(0.9999407737076791-0.05019511563141092j)
228400,380000,250,44100,0.0040511087619457,-0.7451968909266475,353.9360413700985,1.398596401088598,1.725344937399237e-05,(0.0029773802160981246-0.0027471238140828733j),(2223.845734817909+8.787640357994126j),(0.9989278438009878-0.05041601676306308j)
