onset,duration,sample_rate,amplitude,phase,frequency,decay,d,w,z
4250,160,44100,9.282474907425527e-07,0.33100771456313893,-6605.0924466936085,260.3429252977262,(8.778578730784257e-07+3.016769111882249e-07j),(-41501.01981362815+1635.7828430588258j),(0.6111816708147927+0.8387271153014959j)
4250,160,44100,9.282474907425527e-07,-0.33100771456313893,6605.0924466936085,260.3429252977262,(8.778578730784257e-07-3.016769111882249e-07j),(41501.01981362815+1635.7828430588258j),(0.6111816708147927-0.8387271153014959j)
4250,160,44100,8.893312928860859e-07,-1.366393938675192,-6403.152532399882,264.97915298274654,(1.8051826682614902e-07-8.708176065333776e-07j),(-40232.1939112047+1664.9131207300848j),(0.6354765053706525+0.8213401208276798j)
4250,160,44100,8.893312928860859e-07,1.366393938675192,6403.152532399882,264.97915298274654,(1.8051826682614902e-07+8.708176065333776e-07j),(40232.1939112047+1664.9131207300848j),(0.6354765053706525-0.8213401208276798j)
4250,160,44100,7.639814976607935e-07,-2.814629379273527,-6195.578262872353,274.04241225109456,(-7.235072933231744e-07-2.4536691968601455e-07j),(-38927.96631076079+1721.8592582001284j),(0.6603377963304342+0.8032264444704268j)
4250,160,44100,7.639814976607935e-07,2.814629379273527,6195.578262872353,274.04241225109456,(-7.235072933231744e-07+2.4536691968601455e-07j),(38927.96631076079+1721.8592582001284j),(0.6603377963304342-0.8032264444704268j)
4250,160,44100,5.62619083090981e-07,1.1853062700005783,-6013.0002159957885,284.4164864277275,(2.115522442929106e-07+5.213308743905053e-07j),(-37780.79460921242+1787.0414886423393j),(0.6820136452949701+0.7869415763212166j)
4250,160,44100,5.62619083090981e-07,-1.1853062700005783,6013.0002159957885,284.4164864277275,(2.115522442929106e-07-5.213308743905053e-07j),(37780.79460921242+1787.0414886423393j),(0.6820136452949701-0.7869415763212166j)
4250,160,44100,1.0605367808582297e-06,-0.7424197212386843,-5820.568870259136,265.50857294302176,(7.814404170574657e-07-7.1700009633346e-07j),(-36571.71280503909+1668.2395644458138j),(0.7014379001140695+0.7658835149807601j)
4250,160,44100,1.0605367808582297e-06,0.7424197212386843,5820.568870259136,265.50857294302176,(7.814404170574657e-07+7.1700009633346e-07j),(36571.71280503909+1668.2395644458138j),(0.7014379001140695-0.7658835149807601j)
4250,160,44100,1.4873723690723919e-06,-2.3450189029577313,-5616.126948334682,252.30913935458017,(-1.0399119438187793e-06-1.0634188795498542e-06j),(-35287.1663250318+1585.3050772598249j),(0.7220866516916973+0.7437300378601329j)
4250,160,44100,1.4873723690723919e-06,2.3450189029577313,5616.126948334682,252.30913935458017,(-1.0399119438187793e-06+1.0634188795498542e-06j),(35287.1663250318+1585.3050772598249j),(0.7220866516916973-0.7437300378601329j)
4250,160,44100,2.741843869132946e-06,1.8612029634199698,-5423.6124932937155,225.12410773360946,(-7.851046692264427e-07+2.627036060099054e-06j),(-34077.56232969872+1414.4964860037292j),(0.739342823117416+0.7208494863189516j)
4250,160,44100,2.741843869132946e-06,-1.8612029634199698,5423.6124932937155,225.12410773360946,(-7.851046692264427e-07-2.627036060099054e-06j),(34077.56232969872+1414.4964860037292j),(0.739342823117416-0.7208494863189516j)
4250,160,44100,3.5622709414525868e-06,-0.9608174924619821,-5289.593640691411,196.51042397537702,(2.0406473062718204e-06-2.919851508505709e-06j),(-33235.497044142845+1234.71140862972j),(0.7499080000043954+0.7037268121311615j)
4250,160,44100,3.5622709414525868e-06,0.9608174924619821,5289.593640691411,196.51042397537702,(2.0406473062718204e-06+2.919851508505709e-06j),(33235.497044142845+1234.71140862972j),(0.7499080000043954-0.7037268121311615j)
4250,160,44100,2.5773669602669578e-06,2.820733230859193,-5123.614870989371,236.27200503817124,(-2.4458303207022706e-06+8.128557622414731e-07j),(-32192.62167704725+1484.5407905536988j),(0.770692161242899+0.6896940182010022j)
4250,160,44100,2.5773669602669578e-06,-2.820733230859193,5123.614870989371,236.27200503817124,(-2.4458303207022706e-06-8.128557622414731e-07j),(32192.62167704725+1484.5407905536988j),(0.770692161242899-0.6896940182010022j)
4250,160,44100,1.7338389099609009e-06,1.1312204502005587,-4919.93158405772,258.26840376818274,(7.378450317294424e-07+1.5690067159979217e-06j),(-30912.841841280257+1622.7482398649706j),(0.7928606399311323+0.6691350705731401j)
4250,160,44100,1.7338389099609009e-06,-1.1312204502005587,4919.93158405772,258.26840376818274,(7.378450317294424e-07-1.5690067159979217e-06j),(30912.841841280257+1622.7482398649706j),(0.7928606399311323-0.6691350705731401j)
4250,160,44100,1.2786318319230881e-06,-0.49540545531408364,-4715.482884465596,274.59528730566,(1.1249096412725195e-06-6.07846741028628e-07j),(-29628.252775931047+1725.3330746196802j),(0.8139038667589639+0.6472631408972643j)
4250,160,44100,1.2786318319230881e-06,0.49540545531408364,4715.482884465596,274.59528730566,(1.1249096412725195e-06+6.07846741028628e-07j),(29628.252775931047+1725.3330746196802j),(0.8139038667589639-0.6472631408972643j)
4250,160,44100,1.0390765867403239e-06,-2.2260842477579104,-4514.696025222346,286.54712556120245,(-6.332003387813504e-07-8.23855256752729e-07j),(-28366.671732059127+1800.4286891406914j),(0.833502883252706+0.6247809082730085j)
4250,160,44100,1.0390765867403239e-06,2.2260842477579104,4514.696025222346,286.54712556120245,(-6.332003387813504e-07+8.23855256752729e-07j),(28366.671732059127+1800.4286891406914j),(0.833502883252706-0.6247809082730085j)
4250,160,44100,1.073791669657491e-06,2.424020550244377,-4310.638373100968,291.045020512401,(-8.089994003665072e-07+7.060796839114223e-07j),(-27084.539690432517+1828.6897966112992j),(0.8518582545781881+0.6006724329096251j)
4250,160,44100,1.073791669657491e-06,-2.424020550244377,4310.638373100968,291.045020512401,(-8.089994003665072e-07-7.060796839114223e-07j),(27084.539690432517+1828.6897966112992j),(0.8518582545781881-0.6006724329096251j)
4250,160,44100,9.225539286841942e-07,0.9542258956538218,-4101.886156032671,301.40659074996785,(5.334580420023022e-07+7.526807216567401e-07j),(-25772.910827307835+1893.7934624872885j),(0.8706285014111698+0.5759240088382547j)
4250,160,44100,9.225539286841942e-07,-0.9542258956538218,4101.886156032671,301.40659074996785,(5.334580420023022e-07-7.526807216567401e-07j),(25772.910827307835+1893.7934624872885j),(0.8706285014111698-0.5759240088382547j)
4250,160,44100,6.915614553139444e-07,-0.7514645706303362,-3901.411973351234,315.9212839714868,(5.053168851489147e-07-4.7213567124221745e-07j),(-24513.29438821499+1984.9919696749555j),(0.8885567399806639+0.5519652312751261j)
4250,160,44100,6.915614553139444e-07,0.7514645706303362,3901.411973351234,315.9212839714868,(5.053168851489147e-07+4.7213567124221745e-07j),(24513.29438821499+1984.9919696749555j),(0.8885567399806639-0.5519652312751261j)
4250,160,44100,6.408897865765415e-07,-2.644048148153719,-3707.5692647476294,323.2396345111294,(-5.631864770870249e-07-3.0587695330709523e-07j),(-23295.344729612927+2030.9745222584277j),(0.9044025933557706+0.5277677926862215j)
4250,160,44100,6.408897865765415e-07,2.644048148153719,3707.5692647476294,323.2396345111294,(-5.631864770870249e-07+3.0587695330709523e-07j),(23295.344729612927+2030.9745222584277j),(0.9044025933557706-0.5277677926862215j)
4250,160,44100,7.139267255911182e-07,1.6938557002741648,-3515.1807277740927,322.94118101372015,(-8.763380215041804e-08+7.085278302465734e-07j),(-22086.531900831025+2029.0992836286298j),(0.9184884816739073+0.502760933899319j)
4250,160,44100,7.139267255911182e-07,-1.6938557002741648,3515.1807277740927,322.94118101372015,(-8.763380215041804e-08-7.085278302465734e-07j),(22086.531900831025+2029.0992836286298j),(0.9184884816739073-0.502760933899319j)
4250,160,44100,1.130186487273847e-06,-0.01459680671725521,-3314.145126112347,311.6414584824936,(1.1300660868215449e-06-1.649652788431899e-08j),(-20823.387962249937+1958.1010330452207j),(0.9310101370648523+0.47548418661079933j)
4250,160,44100,1.130186487273847e-06,0.01459680671725521,3314.145126112347,311.6414584824936,(1.1300660868215449e-06+1.649652788431899e-08j),(20823.387962249937+1958.1010330452207j),(0.9310101370648523-0.47548418661079933j)
4250,160,44100,1.4600004020443178e-06,-1.3434661398021321,-3100.064034637722,307.34585757021773,(3.290508127105666e-07-1.4224369007531001e-06j),(-19478.276793751604+1931.110976507702j),(0.944499544720195+0.44659691681515457j)
4250,160,44100,1.4600004020443178e-06,1.3434661398021321,3100.064034637722,307.34585757021773,(3.290508127105666e-07+1.4224369007531001e-06j),(19478.276793751604+1931.110976507702j),(0.944499544720195-0.44659691681515457j)
4250,160,44100,1.316835781729059e-06,-2.723033346045973,-2888.23084087592,316.13096501529895,(-1.2031605253375704e-06-5.352207267206713e-07j),(-18147.289583134523+1986.3094345286302j),(0.9587454303399419+0.4184151953567606j)
4250,160,44100,1.316835781729059e-06,2.723033346045973,2888.23084087592,316.13096501529895,(-1.2031605253375704e-06+5.352207267206713e-07j),(18147.289583134523+1986.3094345286302j),(0.9587454303399419-0.4184151953567606j)
4250,160,44100,1.038589101770744e-06,1.7311132431130711,-2692.2112293792356,328.31417028457844,(-1.6579108653616166e-07+1.0252710070718472e-06j),(-16915.662040259504+2062.85877087092j),(0.971740858638448+0.3921597328935796j)
4250,160,44100,1.038589101770744e-06,-1.7311132431130711,2692.2112293792356,328.31417028457844,(-1.6579108653616166e-07-1.0252710070718472e-06j),(16915.662040259504+2062.85877087092j),(0.971740858638448-0.3921597328935796j)
4250,160,44100,1.4622164670417887e-06,-0.27171420827265896,-2501.6660050067976,322.38388284286196,(1.4085710309483856e-06-3.9243425852131195e-07j),(-15718.431086129365+2025.5976759497753j),(0.9811984792479648+0.3653287502060009j)
4250,160,44100,1.4622164670417887e-06,0.27171420827265896,2501.6660050067976,322.38388284286196,(1.4085710309483856e-06+3.9243425852131195e-07j),(15718.431086129365+2025.5976759497753j),(0.9811984792479648-0.3653287502060009j)
4250,160,44100,1.989925261394161e-06,-1.9244806043084572,-2301.1632523144044,316.1001224853958,(-6.892233143068656e-07-1.866754876503736e-06j),(-14458.635136363457+1986.1156451979064j),(0.9903459634835492+0.3368520913891222j)
4250,160,44100,1.989925261394161e-06,1.9244806043084572,2301.1632523144044,316.1001224853958,(-6.892233143068656e-07+1.866754876503736e-06j),(14458.635136363457+1986.1156451979064j),(0.9903459634835492-0.3368520913891222j)
4250,160,44100,2.589280618031782e-06,2.445015783880578,-2108.700365040775,310.5503354061797,(-1.9860894252988e-06+1.6612714749947794e-06j),(-13249.355150868427+1951.245304563801j),(0.9984196485799784+0.3093275843176134j)
4250,160,44100,2.589280618031782e-06,-2.445015783880578,2108.700365040775,310.5503354061797,(-1.9860894252988e-06-1.6612714749947794e-06j),(13249.355150868427+1951.245304563801j),(0.9984196485799784-0.3093275843176134j)
4250,160,44100,3.960651943886844e-06,0.5425571927437327,-1918.3878918606742,300.4380467211293,(3.3918672079882594e-06+2.044994049866299e-06j),(-12053.58661561021+1887.7079208759337j),(1.004990021179573+0.28173890513095384j)
4250,160,44100,3.960651943886844e-06,-0.5425571927437327,1918.3878918606742,300.4380467211293,(3.3918672079882594e-06-2.044994049866299e-06j),(12053.58661561021+1887.7079208759337j),(1.004990021179573-0.28173890513095384j)
4250,160,44100,4.5603107180752135e-06,-1.3210840632964163,-1730.4633633045562,302.5951034397374,(1.1269675046644055e-06-4.4188661542099405e-06j),(-10872.821978927757+1901.261107957045j),(1.0124835045302396+0.2548111228910472j)
4250,160,44100,4.5603107180752135e-06,1.3210840632964163,1730.4633633045562,302.5951034397374,(1.1269675046644055e-06+4.4188661542099405e-06j),(10872.821978927757+1901.261107957045j),(1.0124835045302396-0.2548111228910472j)
4250,160,44100,3.7125092231423076e-06,3.0389690398258895,-1545.27563410279,321.1683951425157,(-3.692977031890808e-06+3.803227232807143e-07j),(-9709.253159737269+2017.9605414899022j),(1.021553163931952+0.22861555139543768j)
4250,160,44100,3.7125092231423076e-06,-3.0389690398258895,1545.27563410279,321.1683951425157,(-3.692977031890808e-06-3.803227232807143e-07j),(9709.253159737269+2017.9605414899022j),(1.021553163931952-0.22861555139543768j)
4250,160,44100,3.0411653860841284e-06,0.9545363068720337,-1363.0458070582902,340.55602804448904,(1.7577547113235548e-06+2.4817302996772378e-06j),(-8564.26938792139+2139.776631680573j),(1.0299850003884767+0.2025773389918733j)
4250,160,44100,3.0411653860841284e-06,-0.9545363068720337,1363.0458070582902,340.55602804448904,(1.7577547113235548e-06-2.4817302996772378e-06j),(8564.26938792139+2139.776631680573j),(1.0299850003884767-0.2025773389918733j)
4250,160,44100,3.4459157720461395e-06,-0.9284643547779569,-1174.094299822655,350.2890822335876,(2.064325053429425e-06-2.7591479811383703e-06j),(-7377.0520538890105+2200.9312147554992j),(1.0365010639073167+0.17502156808332706j)
4250,160,44100,3.4459157720461395e-06,0.9284643547779569,1174.094299822655,350.2890822335876,(2.064325053429425e-06+2.7591479811383703e-06j),(7377.0520538890105+2200.9312147554992j),(1.0365010639073167-0.17502156808332706j)
4250,160,44100,3.885412072890076e-06,-2.5977144773771745,-979.7363582738878,360.1534527378853,(-3.3247794619576964e-06-2.0105393568652786e-06j),(-6155.865091216127+2262.9108825726785j),(1.0424136633150156+0.14646175741702133j)
4250,160,44100,3.885412072890076e-06,2.5977144773771745,979.7363582738878,360.1534527378853,(-3.3247794619576964e-06+2.0105393568652786e-06j),(6155.865091216127+2262.9108825726785j),(1.0424136633150156-0.14646175741702133j)
4250,160,44100,4.773023651784272e-06,2.0259521291430067,-787.3715415330444,367.5797442209563,(-2.098231982681807e-06+4.287094275537131e-06j),(-4947.201301051766+2309.571648105943j),(1.0471431637696262+0.11796529043896031j)
4250,160,44100,4.773023651784272e-06,-2.0259521291430067,787.3715415330444,367.5797442209563,(-2.098231982681807e-06-4.287094275537131e-06j),(4947.201301051766+2309.571648105943j),(1.0471431637696262-0.11796529043896031j)
4250,160,44100,6.920037730023206e-06,0.5728279714588138,-592.9738926296982,369.4055160134835,(5.815402810039322e-06+3.7507349069124422e-06j),(-3725.764849712005+2321.043310607013j),(1.0502815821684257+0.08894419373629806j)
4250,160,44100,6.920037730023206e-06,-0.5728279714588138,592.9738926296982,369.4055160134835,(5.815402810039322e-06-3.7507349069124422e-06j),(3725.764849712005+2321.043310607013j),(1.0502815821684257-0.08894419373629806j)
4250,160,44100,8.715971778091914e-06,-0.5862044185890671,-394.4881047690343,370.78250550894165,(7.260808930941356e-06-4.82170278064264e-06j),(-2478.6418637419174+2329.6951907730163j),(1.0525830810091872+0.0592228395140138j)
4250,160,44100,8.715971778091914e-06,0.5862044185890671,394.4881047690343,370.78250550894165,(7.260808930941356e-06+4.82170278064264e-06j),(2478.6418637419174+2329.6951907730163j),(1.0525830810091872-0.0592228395140138j)
4250,160,44100,8.372860150774451e-06,-1.7882750270373653,-196.486627528659,373.62594299158206,(-1.8065986553048574e-06-8.175633822712306e-06j),(-1234.5618911453382+2347.561035385826j),(1.0542617685192137+0.029521349590122318j)
4250,160,44100,8.372860150774451e-06,1.7882750270373653,196.486627528659,373.62594299158206,(-1.8065986553048574e-06+8.175633822712306e-06j),(1234.5618911453382+2347.561035385826j),(1.0542617685192137-0.029521349590122318j)
4250,160,44100,8.012571558305007e-06,-3.141592653589793,0.0,374.7764770251158,(-8.012571558305007e-06-0j),2354.7900539207353j,(1.0548479147086034+0j)
4250,160,44100,0.49990809221548876,0.9652835285706205,-440.00068980935305,5.923513712133953e-05,(0.2845395771169525+0.4110295971297389j),(-2764.60586935901+0.0003721853432295686j),(0.9980356666975279+0.0626484227955913j)
4250,160,44100,0.49990809221548876,-0.9652835285706205,440.00068980935305,5.923513712133953e-05,(0.2845395771169525-0.4110295971297389j),(2764.60586935901+0.0003721853432295686j),(0.9980356666975279-0.0626484227955913j)
