,onset,duration,sample_rate,amplitude,phase,frequency,decay,power,d,w,z
34364,45250,250,44100,0.1838054525854464,0.0960502204328307,442.45842178725474,0.0489983463118037,0.0338432397898566,(0.1829582423113503+0.01762742098215256j),(2780.048254811547+0.30786568962242233j),(0.9980206268861326-0.06299833783582917j)
34464,45500,250,44100,0.1827767943136426,-3.096205960146631,442.3626199343529,-0.0778217090763239,0.0333152940062996,(-0.18258857092172695-0.008292786524028766j),(2779.4463140169937-0.4889682190479626j),(0.9980034538020517-0.06298357734849473j)
34745,45750,250,44100,0.172358369444399,0.0179136605676011,440.78702852326086,0.6088399320152215,0.0303584321321972,(0.1723307153494814+0.003087404195755939j),(2769.5465812127018+3.8254541152622576j),(0.9981152109801211-0.06276568045450479j)
34952,46000,250,44100,0.1793867337666533,3.1078974516388578,441.7571687488482,0.2487896428959121,0.0324653053020795,(-0.1792849085451836+0.0060433285045009555j),(2775.642152024016+1.563191428822051j),(0.9980553258472349-0.06290041411836034j)
35031,46250,250,44100,0.181060137000095,-0.0610405581388736,441.339800691715,-0.0548538477301411,0.0327190600670033,(0.1807229312355807-0.01104514989091464j),(2773.019751179751-0.34465689010028916j),(0.9980158874835117-0.06283834621227372j)
35352,46500,250,44100,0.180755608417937,3.0710877591045445,442.35825973282897,0.2471975733056524,0.0329608047941747,(-0.18030653183663306+0.012733599317704097j),(2779.4189180628423+1.553188160564524j),(0.9980497089466427-0.06298587400992083j)
35547,46750,250,44100,0.1826545646821406,-0.1150338435372243,441.8154601304586,0.0374889749518172,0.0334071010632793,(0.18144738245559436-0.020965147250509714j),(2776.0084075764858+0.23555017659848193j),(0.9980247571867485-0.06290680922668113j)
35943,47250,250,44100,0.183919254673034,-0.2228918610004496,442.2523413285859,0.3445576724186497,0.0342431716286146,(0.17936951161706557-0.040655510594994594j),(2778.7534131015423+2.164919704816857j),(0.9980645038606012-0.06297168612217555j)
36141,47500,250,44100,0.1859235859416942,2.872294375286208,442.8198640677456,0.2540161038765177,0.0348809727090993,(-0.17922249650594313+0.04946591306744222j),(2782.3192636377207+1.59603025166394j),(0.998046533944165-0.06305157433435432j)
36341,47750,250,44100,0.1872888411835065,-0.3330225813235887,442.8066503682361,0.2665341279429515,0.0354108934774069,(0.17699892575502496-0.0612249157894718j),(2782.236239515109+1.674683316553077j),(0.9980484326793526-0.06304980782899083j)
36543,48000,250,44100,0.189078132451592,2.737743650630248,443.6291866695562,0.5102923183851464,0.0364056440320188,(-0.1738677993170748+0.07430025929981113j),(2787.4043875181856+3.2062611972441597j),(0.9980756991451487-0.06316896405160151j)
36745,48250,250,44100,0.1926389731399387,-0.4930304413807333,443.9178287145562,0.3826310790407172,0.0376181162156583,(0.1696961732913971-0.09117556000741736j),(2789.2179789743636+2.404141973898905j),(0.9980549470759233-0.06320885969109975j)
36958,48500,250,44100,0.1956130166889618,2.54381217931274,443.6643201096239,0.242759814605666,0.0385959000168109,(-0.1616911413084159+0.11009281139355982j),(2787.6251374326093+1.5253049003039614j),(0.9980373400925361-0.06317155213432506j)
37080,48750,250,44100,0.1973696294340521,-0.6994699944423955,443.5377829264776,-0.2205394179389037,0.0386515765921489,(0.15102398755434557-0.12706898050318943j),(2786.8300808626527-1.385690030447658j),(0.9979726015151562-0.06314939045133754j)
37253,49000,250,44100,0.1977140156292947,2.34567362251243,444.1537782890388,-0.1987747606986746,0.0388164640297504,(-0.13832634190679477+0.14126802579120837j),(2790.7004938739883-1.2489386558600506j),(0.9979701500380143-0.06323717283610766j)
37466,49250,250,44100,0.1958643850026427,-0.9064999055677482,444.2070376058878,-0.0462652619186387,0.0382999602213576,(0.12075143576367806-0.15421396847715776j),(2791.0351320310842-0.2906932139200063j),(0.9979913551953687-0.06324611985332272j)
37682,49500,250,44100,0.1954032337233063,2.1184218377169377,444.6226698436998,-0.2666565800441949,0.0378234883482322,(-0.10173893045014547+0.1668280964957209j),(2793.6466264008945-1.6754527057964428j),(0.9979562714046706-0.06330323057413005j)
37997,49750,250,44100,0.1940391074423032,-1.1455645896182365,444.3302773453106,0.0954922028806406,0.0377790163020537,(0.08004732015670613-0.17675859739411687j),(2791.8094701510863+0.5999952060898537j),(0.9980104011514824-0.06326492101167328j)
38095,50000,250,44100,0.195144450430134,1.8869033787335023,444.3191575330169,-0.1343061069677296,0.0379004860908616,(-0.060664333257597514+0.18547559193621727j),(2791.7396023098636-0.8438701579641289j),(0.997977826342449-0.0632612686061025j)
38298,50250,250,44100,0.1951137183325501,-1.3701896722811493,444.2073170885481,-0.3332470075468322,0.0376228240345697,(0.03887911187611609-0.19120088321259968j),(2791.036888072429-2.093852701479821j),(0.9979505476704322-0.06324357363864738j)
38511,50500,250,44100,0.193219440318386,1.6569448397118032,444.2772154983126,-0.2017255641904608,0.0370678452823229,(-0.01662498572530533+0.19250288820322606j),(2791.4760727336566-1.267479101004016j),(0.9979686181784486-0.06325469735649632j)
38741,50750,250,44100,0.1924304163992709,-1.5985982661247886,444.143249597034,-0.2948155855411107,0.0366448649417383,(-0.005349249584667244-0.19235605185300966j),(2790.63434015108-1.8523809553994532j),(0.9979565892667136-0.06323481051718575j)
38935,51000,250,44100,0.1899152338086232,1.4289516062541734,443.6532852037806,-0.4344413564188371,0.0355175821274458,(0.02684823075501433+0.1880078948818627j),(2787.555803074349-2.729675547482007j),(0.9979411485953669-0.06316388836203424j)
39372,51500,250,44100,0.182801422588729,1.244353438627317,443.6269607200976,-0.8965554263355716,0.0323757253394707,(0.058619993711961096+0.17314749908004082j),(2787.3904014652526-5.633223881823794j),(0.9978756830950881-0.06315598714685211j)
39562,51750,250,44100,0.1756973386067024,-1.9762602665648636,444.18091082063785,-0.3895070394551632,0.0304468991336026,(-0.06930295888318838-0.1614517100668598j),(2790.870972597878-2.447344907347701j),(0.9979427863635241-0.06323931218395373j)
