,onset,duration,cluster,sample_rate,amplitude,phase,frequency,decay,power,d,w,z
55528,71000,250,1,44100,0.0541876961607363,1.4362995637543732,1330.0012551019836,1.057098495003029,0.003049235447031,(0.007266116819131698+0.053698323638443436j),(8356.644344587192+6.641945732044687j),(0.9822477735507666-0.18838943376722853j)
55536,71000,250,2,44100,0.152823303490645,-1.2174703408706984,887.6399424610521,0.1234589561762682,0.0234575542035034,(0.05287995699475557-0.1433829565814103j),(5577.206244537016+0.7757154994864573j),(0.9920311183890661-0.12613263101911068j)
55538,71000,250,0,44100,0.1800197644653529,-1.606735091842315,443.8454084890959,0.3593411048383416,0.0328237874546891,(-0.006468295406346667-0.17990352067899443j),(2788.762949277809+2.257806750185947j),(0.99805228741874-0.06319835191449207j)
55740,71250,250,1,44100,0.0554702057648523,-1.9786502660806669,1328.2778483222532,1.896006137464941,0.0032935317044046,(-0.022001714319287692-0.05092021498980052j),(8345.815860430497+11.912957905242036j),(0.982411416617146-0.18817073277294719j)
55742,71250,250,2,44100,0.152735958932396,-1.4087571473957283,887.8256903844266,0.1216114244521156,0.0234292100910813,(0.024641046138341664-0.150735171729118j),(5578.3733331600015+0.7641071153027134j),(0.9920275188626055-0.12615885146771103j)
55744,71250,250,0,44100,0.1775332461992201,1.3897550974581987,443.42195167234894,0.7060258997198914,0.0323208724536251,(0.03196555035896768+0.1746317757347763j),(2786.1022916285992+4.436091559608269j),(0.9981053979222488-0.0631412556722622j)
55839,71500,250,3,44100,0.0352752889852719,-0.4752080854785405,1775.7459818085551,-0.7204952472516813,0.0012130759278357,(0.0313667000784772-0.016139273192473918j),(11157.341062182702-4.527005151424487j),(0.9680662375994862-0.2502847864689526j)
55841,71500,250,1,44100,0.0577877283678357,0.950220306623486,1328.535740293418,-0.2379177972383486,0.0033113934554922,(0.03360378794595167+0.04701283851883741j),(8347.436243474558-1.4948816079245242j),(0.9821058642891435-0.18814961743955172j)
55847,71500,250,2,44100,0.1533331876084175,-1.6140607224049432,887.825434246954,-0.2246770389376157,0.0233246593785605,(-0.006631798328166853-0.15318970485346822j),(5578.371723800798-1.4116874699134427j),(0.9919785802722778-0.12615259102724924j)
55940,71500,250,0,44100,0.185069723126958,-1.8287122301034395,443.7964506104997,0.5527280425700042,0.0349313057886796,(-0.04720498379895309-0.17894829399250914j),(2788.4553378543424+3.4728927159419833j),(0.9980802279183898-0.06319313131758846j)
56045,71750,250,1,44100,0.058061638414256,-2.403834595737908,1328.463451954645,-2.18449339319358,0.0031229115380559,(-0.04296435922815588-0.03905403553362682j),(8346.9820424465-13.725576791744778j),(0.9818354620174639-0.18808733100467362j)
56053,71750,250,2,44100,0.1542052562535244,-1.8332303207530287,887.6152329197649,-0.5493161036208707,0.023321829573866,(-0.04000577425052579-0.14892548164377747j),(5577.0509899102535-3.451454871267794j),(0.9919364765965739-0.12611704913111849j)
56142,71750,250,3,44100,0.0339077601724016,-0.8564848357818031,1770.4927080480131,1.8150964055791112,0.0012270615247647,(0.022212884608498424-0.025618820372504347j),(11124.333769675874+11.404587066649151j),(0.9686031507021048-0.249650325578729j)
56144,71750,250,0,44100,0.1884942120940956,1.2115462147512293,443.4731819412966,0.4915144501716538,0.0361568931741785,(0.06626934679971833+0.17646087857571316j),(2786.4241809017344+3.088276371584988j),(0.9980744327045259-0.06314661095763505j)
56241,72000,250,3,44100,0.0365196079122123,-1.1346750395994964,1770.8655424385972,-5.839632584256948,0.0010919597284477,(0.015426868338618343-0.03310126123465177j),(11126.676357240802-36.69149365273041j),(0.9675341060003804-0.24942959750401494j)
56243,72000,250,1,44100,0.0540816160299884,0.5460982408061219,1330.7154078551678,-1.0326670487212797,0.0028202440563847,(0.046215846658534517+0.028087661170875806j),(8361.131498673081-6.488438427734049j),(0.9819361936029838-0.18843326334972743j)
56245,72000,250,2,44100,0.1514082850695442,-2.033486692221744,887.4820468697658,-0.4280901785500097,0.022579817127747,(-0.0675821790972888-0.13548844178070077j),(5576.214157277777-2.689769920013307j),(0.9919560022750507-0.12610040428160774j)
56340,72000,250,0,44100,0.1925555266951881,-2.015990152042446,443.7663495317275,0.6112217020711519,0.0378933956577295,(-0.08292072965020508-0.17378660320962286j),(2788.266207198471+3.84041921788276j),(0.9980888168960894-0.06318937748721087j)
56443,72250,250,1,44100,0.0532971664264327,-2.855111760887793,1331.7578342118215,-4.179099529266135,0.002458229742974,(-0.051124999716460166-0.015060622599308958j),(8367.681256641024-26.258056759526102j),(0.9814681149249961-0.18849457970890465j)
56539,72250,250,2,44100,0.1480011708502112,-2.2062599523462065,887.4514987454404,0.2425726320757293,0.022093935472883,(-0.08784619891419643-0.11911083875685222j),(5576.022217751854+1.5241287977821019j),(0.992051340311086-0.1261081363883815j)
56541,72250,250,0,44100,0.1957325861340735,1.0222081999582358,443.4440150791778,0.5931879825479429,0.0391289300225571,(0.10207122636920847+0.16701110748156342j),(2786.240920102213+3.727110016340736j),(0.9980891533447023-0.06314337807508687j)
56634,72500,250,1,44100,0.0465065361487017,-0.0087433578966882,1329.105473086432,-4.400438395551344,0.0018578305906052,(0.04650475853354897-0.00040661810929500455j),(8351.015980188642-27.648769872077118j),(0.9815083236701021-0.18811773951492247j)
56638,72500,250,2,44100,0.1479829516975253,-2.4049238341468917,886.4559652534356,-0.3174044285915574,0.0216542075712207,(-0.10961254568518605-0.09941852856246215j),(5569.767096342084-1.9943108421602054j),(0.9919900701340991-0.12595737338168275j)
56730,72500,250,0,44100,0.2000835081566698,-2.205537966530342,443.5763278606548,0.5676013569663425,0.0408504969331371,(-0.11864341699444113-0.16111222746943607j),(2787.072265826741+3.5663445064261188j),(0.9980843243282344-0.06316196316288203j)
56837,72750,250,1,44100,0.0398057739327276,2.933983169120885,1326.2807050506383,-5.450506607676951,0.0013141337155368,(-0.03895100251134688+0.008204818203011511j),(8333.267439169955-34.24654303404107j),(0.9814371111073197-0.18769462225129352j)
56841,72750,250,2,44100,0.1446673844523744,-2.569123021392401,886.4208674146099,-0.5112608797998318,0.0205536114230383,(-0.12160244365538662-0.07836770904734697j),(5569.546570116861-3.2123468480940116j),(0.9919633017135348-0.1259489340993625j)
56924,72750,250,0,44100,0.2025378337761669,0.8462830151294963,443.1852374337717,0.3675346543925585,0.0415611371586793,(0.13423621846886+0.15166480066885238j),(2784.614972202771+2.3092883403586506j),(0.9980593924589436-0.06310455006393426j)
57015,73000,250,3,44100,0.0320145928664054,-2.4844090437439075,1770.5214168304965,-0.0945615343526215,0.0010215034906325,(-0.025346461319204924-0.019557378530768j),(11124.514152276159-0.5941476432687491j),(0.9683386279807955-0.2495863707255395j)
57023,73000,250,1,44100,0.036253035990064,-0.3063795594586188,1325.9106749663215,-1.6041255361093163,0.0012422525226041,(0.03456479637106107-0.010934233870005078j),(8330.94247158096-10.079017999353633j),(0.9819850015666765-0.18774573984421183j)
57029,73000,250,2,44100,0.143864161007286,-2.6929381020177607,886.6530132081476,-0.2166991019602358,0.0205385987813877,(-0.12962614235121456-0.06240160287583144j),(5571.005185155941-1.3615606135155647j),(0.9920007667452951-0.1259870306916746j)
57113,73000,250,0,44100,0.2068088512024593,-2.370722257834371,443.0765691687536,0.1481192405079272,0.0429954370772701,(-0.14834491642043712-0.14409610233415235j),(2783.932189356652+0.9306606356700079j),(0.9980291690861469-0.06308712527517495j)
57204,73250,250,0,44100,0.2080149158697184,0.6966057325055341,442.9695225570409,-0.0383033632137014,0.0432114600283981,(0.15955252110157708+0.13346609395054926j),(2783.2595956587556-0.24066712895989203j),(0.9980036230998943-0.06307022855535792j)
57297,73250,250,1,44100,0.0342479454816272,2.754815690840549,1327.3061890051738,0.2718974466890587,0.0011843089898201,(-0.03171803657031886+0.012918510975976636j),(8339.710744885839+1.7083820420963383j),(0.9822101511107505-0.18799122240173652j)
57301,73250,250,2,44100,0.1413306124424295,-2.8547577089701,886.1217371834247,0.0380717356923916,0.0200013447457148,(-0.13555642717128175-0.039984960496531705j),(5567.667079443345+0.23921177032126j),(0.9920463096979998-0.125916512339687j)
57410,73500,250,0,44100,0.2080142504542513,-2.5110560864167315,443.2658614609276,-0.2733128325011483,0.042853079733969,(-0.1680154557173167-0.12264067446058187j),(2785.1215479056023-1.7172751734348504j),(0.9979675436315047-0.06311025218217275j)
57499,73500,250,1,44100,0.0350089050367383,-0.5324333733269887,1326.4498953926343,1.2360146014600073,0.0012809757752065,(0.03016277515821068-0.017771618570816484j),(8334.330493440899+7.76610878335295j),(0.982368011109703-0.18789719864760476j)
57503,73500,250,2,44100,0.1423796881327272,-2.995551794887629,886.6788339321173,0.2011099750026814,0.0204173013613983,(-0.14086405260624593-0.02071941785179908j),(5571.167421549408+1.263611240064102j),(0.9920593565142075-0.12599818025223727j)
57599,73750,250,1,44100,0.0368069040212465,2.4714320183068863,1327.3702427700537,-0.5564592529386331,0.001328353025166,(-0.02884637688179787+0.02286120566423681j),(8340.113206560201-3.496336602108148j),(0.9820925212249008-0.18797799952784677j)
57603,73750,250,2,44100,0.1431812746809814,3.124750351193784,885.4711858260077,-0.3442899823699351,0.0202525062355516,(-0.14316096753532223+0.0024113883181825085j),(5563.579544712857-2.163237758635895j),(0.9920039331876012-0.1258177067497568j)
57695,73750,250,0,44100,0.2057153700398812,0.5527539839709701,443.09106059793226,0.0021398110655757,0.0423220261809099,(0.17508061126305235+0.1080073748889455j),(2784.023241691548+0.013444829447365652j),(0.9980082814939962-0.06308787373511776j)
